cruise,cast,niskin,date,sal00,sal11,sigma_t00,sigma_t11,oxsatmm_kg,sbox0mm_kg,sbox1mm_kg,potemp090c,potemp190c,svcm,svcm1,scan,timej,times,prdm,depsm,t090c,t190c,t2_t190c,c0s_m,c1s_m,v0,cstarat0,v1,fleco_afl,v2,altm,v3,v4,sbeox0v,v5,sbeox1v,v6,par,cpar,v7,spar,latitude,longitude
EN712,012,19,2024-02-12 02:19:38+00:00,32.1624,32.1656,25.2883,25.2911,305.79427,308.574,299.599,6.1851,6.1833,1471.95,1471.95,40322.0,43.096957,1680.042,3.102,3.078,6.1854,6.1835,-0.0018,3.200239,3.200376,4.46,0.631,0.1886,0.7657,0.0104,0.21,1.584,3.5327,3.5334,2.4798,2.4803,0.5353,4.7695,137.34,0.0,3.5597,40.15788,-70.89895
EN712,012,20,2024-02-12 02:19:45+00:00,32.1624,32.1657,25.2884,25.2912,305.79969,308.361,299.352,6.1843,6.1826,1471.95,1471.95,40496.0,43.09704,1687.292,3.211,3.186,6.1846,6.1829,-0.0017,3.200184,3.200331,4.4581,0.6327,0.1834,0.7347,0.0101,0.2,1.603,3.5334,3.5342,2.4797,2.4802,0.506,5.0057,147.36,0.0,3.5227,40.1579,-70.89898
EN712,012,21,2024-02-12 02:19:53+00:00,32.1625,32.1656,25.2886,25.2912,305.80504,308.242,299.371,6.1835,6.1822,1471.95,1471.95,40684.0,43.097131,1695.125,3.253,3.229,6.1838,6.1825,-0.0013,3.200129,3.200292,4.455,0.6355,0.1889,0.7671,0.0117,0.23,1.5991,3.5314,3.5322,2.4774,2.4779,0.5219,4.8751,151.86,0.0,3.3743,40.1579,-70.89902
EN712,012,22,2024-02-12 02:20:01+00:00,32.1625,32.1655,25.2884,25.291,305.79807,308.44,298.466,6.1845,6.1829,1471.95,1471.95,40883.0,43.097227,1703.417,3.199,3.175,6.1848,6.1832,-0.0016,3.200205,3.200345,4.4583,0.6326,0.1861,0.7505,0.0108,0.22,1.514,3.5323,3.533,2.4772,2.4777,0.5046,3.9982,124.48,0.0,3.4114,40.15792,-70.89907
EN712,012,23,2024-02-12 02:20:10+00:00,32.1624,32.1656,25.2885,25.2912,305.80496,308.833,299.151,6.1836,6.1818,1471.95,1471.94,41092.0,43.097328,1712.125,3.088,3.065,6.1839,6.182,-0.0019,3.200112,3.200246,4.4576,0.6331,0.1858,0.7488,0.0107,0.22,1.51,3.534,3.5348,2.4768,2.4773,0.5254,3.8434,111.9,0.0,3.5227,40.15794,-70.8991
EN712,012,24,2024-02-12 02:20:19+00:00,32.1624,32.1655,25.2885,25.2912,305.80823,308.726,299.576,6.1831,6.1814,1471.95,1471.95,41307.0,43.097432,1721.083,3.502,3.476,6.1834,6.1817,-0.0018,3.20009,3.200227,4.4607,0.6303,0.1856,0.7474,0.0131,0.26,1.4165,3.5354,3.5362,2.4806,2.4811,0.4956,3.1149,100.18,0.0,3.3373,40.15796,-70.89916
EN712,013,1,2024-02-12 06:58:16+00:00,32.2037,32.2075,25.3045,25.307,304.75283,315.456,301.978,6.3154,6.3193,1472.86,1472.88,7343.0,43.290462,305.917,23.25,23.07,6.3173,6.3213,0.0039,3.216076,3.216752,4.3239,0.7566,0.2904,1.3764,2.1787,43.57,0.0042,3.6006,3.6008,2.4983,2.4983,0.5506,1e-12,5.5037e-11,0.0,1.817,40.69598,-70.77546
EN712,013,2,2024-02-12 06:58:25+00:00,32.2022,32.2059,25.304,25.3065,304.79489,315.269,301.472,6.31,6.3131,1472.83,1472.85,7558.0,43.290566,314.875,23.136,22.956,6.3119,6.315,0.0031,3.215477,3.21607,4.322,0.7584,0.28,1.3138,2.1691,43.38,0.0044,3.5995,3.5996,2.4948,2.4949,0.5388,1e-12,5.5037e-11,0.0,1.817,40.69596,-70.77548
EN712,013,3,2024-02-12 06:59:50+00:00,32.0983,32.1017,25.2696,25.2725,307.84207,317.24,307.536,5.9228,5.9208,1470.83,1470.83,9584.0,43.291543,399.292,3.406,3.38,5.923,5.9211,-0.002,3.172231,3.17237,4.3136,0.7662,0.2439,1.0977,3.1754,63.51,1.494,3.594,3.5941,2.5179,2.518,0.5198,3.7183,204.64,0.0,1.817,40.69578,-70.77566
EN712,013,4,2024-02-12 06:59:57+00:00,32.0982,32.1015,25.2694,25.2722,307.8335,317.495,307.546,5.924,5.9224,1470.83,1470.83,9754.0,43.291625,406.375,3.288,3.262,5.9242,5.9227,-0.0016,3.17232,3.172484,4.3123,0.7674,0.2482,1.1231,3.1996,63.99,1.5095,3.5937,3.5939,2.5185,2.5186,0.5613,3.8411,211.4,0.0,1.817,40.69578,-70.77568
EN712,014,1,2024-02-12 08:24:21+00:00,32.2219,32.2248,25.3374,25.3398,305.78427,309.321,300.152,6.1681,6.1667,1471.95,1471.95,6821.0,43.350233,284.167,2.846,2.824,6.1683,6.1669,-0.0014,3.204124,3.20427,4.2293,0.8463,0.2155,0.927,3.1041,62.08,1.7537,3.5405,3.5406,2.4846,2.4847,0.583,6.8393,376.41,0.0,1.817,40.696,-70.99525
EN712,015,1,2024-02-12 09:58:11+00:00,32.3197,32.3227,25.3768,25.3794,303.40712,303.569,290.719,6.4645,6.4633,1474.22,1474.22,9222.0,43.415396,384.208,61.109,60.628,6.4696,6.4684,-0.0012,3.241215,3.241384,3.6511,1.4431,0.1627,0.6102,0.2678,5.36,0.005,3.4923,3.4924,2.4259,2.426,0.5784,1e-12,2.7518e-11,0.0,3.6339,40.69678,-70.89086
EN712,015,2,2024-02-12 09:58:26+00:00,32.32,32.3228,25.377,25.3795,303.40531,303.975,290.592,6.4647,6.4632,1474.22,1474.22,9595.0,43.415576,399.75,60.682,60.205,6.4698,6.4683,-0.0015,3.241237,3.241369,3.659,1.4343,0.1858,0.7487,0.2934,5.87,0.0049,3.4939,3.4941,2.4275,2.4276,0.5646,1e-12,2.7518e-11,0.0,3.6339,40.69678,-70.89099
EN712,015,3,2024-02-12 10:01:23+00:00,32.2906,32.2935,25.3252,25.3276,301.88322,308.668,294.997,6.6903,6.6886,1474.74,1474.74,13838.0,43.417622,576.542,41.018,40.697,6.6938,6.6922,-0.0016,3.256925,3.257042,4.3755,0.7085,0.2191,0.9485,1.3104,26.21,0.0049,3.5609,3.5612,2.4711,2.4713,0.5204,1e-12,2.7518e-11,0.0,3.6339,40.69682,-70.89232
EN712,015,4,2024-02-12 10:03:11+00:00,32.2881,32.2909,25.327,25.3295,302.09771,310.183,297.542,6.6607,6.6588,1474.62,1474.61,16421.0,43.418868,684.167,40.671,40.353,6.6642,6.6623,-0.0019,3.254137,3.254228,4.3539,0.7285,0.2558,1.1686,1.3292,26.59,0.0049,3.5737,3.574,2.4819,2.4821,0.5243,1e-12,2.7518e-11,0.0,3.6339,40.69686,-70.89312
EN712,015,5,2024-02-12 10:05:23+00:00,32.1571,32.172,25.294,25.3008,306.38478,314.671,300.671,6.103,6.1426,1472.04,1472.22,19599.0,43.4204,816.583,28.487,28.265,6.1053,6.1449,0.0396,3.194054,3.198758,4.2482,0.8282,0.1846,0.7414,1.9779,39.56,0.0046,3.571,3.5714,2.4757,2.4759,0.5567,1e-12,2.7518e-11,0.0,3.6339,40.69688,-70.89417
EN712,015,6,2024-02-12 10:05:30+00:00,32.1648,32.1614,25.2952,25.2968,306.08261,314.577,300.811,6.1424,6.1078,1472.2,1472.06,19757.0,43.420476,823.167,27.978,27.76,6.1447,6.1101,-0.0346,3.198074,3.194826,4.2423,0.8338,0.21,0.8938,2.002,40.04,0.0048,3.5723,3.5727,2.4788,2.479,0.5548,1e-12,2.7518e-11,0.0,3.6339,40.6969,-70.89422
EN712,015,7,2024-02-12 10:05:37+00:00,32.1514,32.1548,25.2936,25.2963,306.64104,314.402,301.384,6.0694,6.0688,1471.9,1471.9,19928.0,43.420559,830.292,28.387,28.165,6.0717,6.0711,-0.0006,3.190684,3.190936,4.2437,0.8325,0.201,0.8401,1.9633,39.27,0.0048,3.5682,3.5685,2.4802,2.4804,0.5688,1e-12,2.7518e-11,0.0,3.6339,40.6969,-70.89428
EN712,015,8,2024-02-12 10:05:44+00:00,32.1544,32.1576,25.2943,25.2964,306.54051,314.305,301.375,6.0823,6.0865,1471.95,1471.97,20093.0,43.420639,837.167,28.164,27.945,6.0846,6.0888,0.0042,3.192038,3.192685,4.2414,0.8347,0.2139,0.9175,1.9879,39.76,0.0046,3.5709,3.5713,2.4774,2.4777,0.5769,1e-12,2.7518e-11,0.0,3.6339,40.6969,-70.89432
EN712,015,9,2024-02-12 10:05:53+00:00,32.1523,32.155,25.2932,25.296,306.57317,314.596,301.208,6.0785,6.0721,1471.93,1471.91,20305.0,43.420741,846.0,28.288,28.068,6.0808,6.0744,-0.0063,3.191529,3.191228,4.2434,0.8327,0.1905,0.7772,1.9705,39.41,0.0046,3.5706,3.571,2.4807,2.4809,0.5842,1e-12,2.7518e-11,0.0,3.6339,40.6969,-70.8944
EN712,015,10,2024-02-12 10:08:16+00:00,32.1508,32.1539,25.2936,25.2963,306.67238,313.933,301.28,6.0661,6.0644,1471.7,1471.7,23759.0,43.422406,989.917,17.409,17.274,6.0675,6.0658,-0.0017,3.189801,3.189936,4.2387,0.8373,0.2229,0.9712,2.549,50.98,0.004,3.5703,3.5707,2.4798,2.4801,0.6035,1e-12,2.7518e-11,0.0,3.6339,40.6969,-70.89553
EN712,015,11,2024-02-12 10:08:24+00:00,32.1509,32.1539,25.2935,25.2961,306.6611,314.107,301.047,6.0676,6.0657,1471.71,1471.71,23944.0,43.422496,997.625,17.691,17.554,6.0691,6.0672,-0.0019,3.189954,3.190062,4.2447,0.8315,0.2033,0.8539,2.5546,51.09,0.0039,3.5719,3.5723,2.4788,2.479,0.5907,1e-12,2.7518e-11,0.0,3.6339,40.6969,-70.89559
EN712,015,12,2024-02-12 10:08:31+00:00,32.1512,32.1541,25.2934,25.2959,306.64245,314.442,301.219,6.0701,6.0685,1471.72,1471.72,24110.0,43.422576,1004.542,17.487,17.351,6.0715,6.07,-0.0016,3.190181,3.190304,4.2425,0.8336,0.2073,0.8779,2.5675,51.35,0.004,3.5738,3.5741,2.4806,2.4808,0.5672,1e-12,2.7518e-11,0.0,3.6339,40.6969,-70.89564
EN712,015,13,2024-02-12 10:08:41+00:00,32.1507,32.1538,25.2934,25.296,306.66697,314.219,300.879,6.0669,6.0659,1471.7,1471.7,24338.0,43.422686,1014.042,17.385,17.25,6.0683,6.0673,-0.001,3.189857,3.190047,4.2392,0.8367,0.2022,0.8471,2.5317,50.63,0.004,3.5724,3.5728,2.4789,2.4792,0.5616,1e-12,2.7518e-11,0.0,3.6339,40.69692,-70.8957
EN712,015,14,2024-02-12 10:10:35+00:00,32.1493,32.1523,25.2931,25.2956,306.71755,313.495,300.844,6.0608,6.0597,1471.6,1471.6,27076.0,43.424006,1128.125,12.624,12.526,6.0618,6.0607,-0.0011,3.188969,3.189148,4.2418,0.8343,0.1919,0.7854,2.7584,55.17,0.1474,3.5672,3.5675,2.479,2.4792,0.5861,0.04753,1.308,0.0,3.6339,40.69693,-70.89656
EN712,015,15,2024-02-12 10:10:42+00:00,32.1497,32.1527,25.2928,25.2954,306.68078,313.307,300.791,6.0657,6.0639,1471.62,1471.62,27259.0,43.424094,1135.75,12.745,12.646,6.0667,6.0649,-0.0018,3.189431,3.18954,4.2421,0.834,0.2001,0.8346,2.8071,56.14,0.1525,3.5664,3.5668,2.4792,2.4795,0.5759,0.049284,1.3562,0.0,3.6339,40.69694,-70.89661
EN712,015,16,2024-02-12 10:10:49+00:00,32.15,32.153,25.2925,25.2951,306.64551,313.784,300.827,6.0705,6.0685,1471.64,1471.64,27413.0,43.424169,1142.167,12.827,12.728,6.0715,6.0695,-0.002,3.189869,3.18997,4.2442,0.832,0.1969,0.8156,2.8012,56.02,0.1374,3.5685,3.5688,2.4799,2.4801,0.5591,0.043365,1.1933,0.0,3.6339,40.69694,-70.89666
EN712,015,17,2024-02-12 10:13:06+00:00,32.1502,32.1532,25.2934,25.296,306.69409,310.071,301.493,6.0645,6.0631,1471.46,1471.46,30712.0,43.42576,1279.625,3.532,3.505,6.0647,6.0634,-0.0014,3.188907,3.189057,4.2468,0.8295,0.1954,0.8065,3.2992,65.98,1.4432,3.538,3.5384,2.4839,2.4841,0.591,3.2879,90.478,0.0,3.6339,40.69694,-70.89771
EN712,015,18,2024-02-12 10:13:14+00:00,32.1503,32.1531,25.2936,25.2959,306.69623,310.297,300.348,6.0641,6.0626,1471.46,1471.46,30899.0,43.42585,1287.417,3.469,3.442,6.0644,6.0629,-0.0015,3.188887,3.189009,4.2489,0.8275,0.2002,0.8352,3.2397,64.79,1.4586,3.5397,3.5401,2.4823,2.4825,0.558,3.4157,93.994,0.0,3.6339,40.69694,-70.89777
EN712,015,19,2024-02-12 10:13:27+00:00,32.1512,32.1542,25.2926,25.2949,306.59539,310.209,301.496,6.0778,6.0784,1471.52,1471.52,31202.0,43.425996,1300.042,3.433,3.407,6.078,6.0786,0.0006,3.190125,3.190444,4.2478,0.8286,0.1982,0.8231,3.2655,65.31,1.4647,3.5384,3.5387,2.4849,2.4852,0.5606,3.4499,94.935,0.0,3.6339,40.69694,-70.89787
EN712,015,20,2024-02-12 10:13:33+00:00,32.1516,32.1544,25.2926,25.295,306.5745,309.898,300.526,6.0805,6.079,1471.53,1471.53,31358.0,43.426071,1306.542,3.503,3.476,6.0808,6.0793,-0.0016,3.190394,3.190514,4.2496,0.8269,0.202,0.8459,3.2705,65.41,1.4456,3.5398,3.5401,2.4834,2.4836,0.584,3.3221,91.42,0.0,3.6339,40.69694,-70.89792
EN712,015,21,2024-02-12 10:13:41+00:00,32.1513,32.1542,25.2929,25.2955,306.60718,310.596,300.863,6.0761,6.0742,1471.51,1471.5,31555.0,43.426166,1314.75,3.439,3.413,6.0764,6.0744,-0.002,3.189991,3.190091,4.2446,0.8316,0.1977,0.8199,3.2531,65.06,1.3964,3.5402,3.5405,2.485,2.4853,0.5626,2.9298,80.624,0.0,3.6339,40.69694,-70.89797
EN712,015,22,2024-02-12 10:13:48+00:00,32.1511,32.1543,25.2928,25.2954,306.61118,310.063,300.381,6.0756,6.0747,1471.51,1471.51,31720.0,43.426246,1321.625,3.463,3.437,6.0759,6.0749,-0.001,3.189936,3.190136,4.2477,0.8287,0.196,0.8103,3.263,65.26,1.4339,3.5399,3.5402,2.4826,2.4828,0.5657,3.2105,88.347,0.0,3.6339,40.69694,-70.89803
EN712,015,23,2024-02-12 10:13:56+00:00,32.1511,32.154,25.293,25.2954,306.62304,310.186,300.988,6.074,6.073,1471.5,1471.5,31910.0,43.426337,1329.542,3.432,3.406,6.0743,6.0732,-0.001,3.189794,3.189966,4.2463,0.83,0.2083,0.8836,3.2924,65.85,1.4148,3.5396,3.5399,2.4831,2.4833,0.578,3.0609,84.231,0.0,3.6339,40.69694,-70.89809
EN712,015,24,2024-02-12 10:14:02+00:00,32.1507,32.1536,25.2929,25.2952,306.63287,309.978,300.875,6.0727,6.0726,1471.49,1471.5,32063.0,43.426411,1335.917,3.325,3.3,6.073,6.0729,-0.0001,3.189651,3.1899,4.2451,0.8312,0.2018,0.845,3.2895,65.79,1.4628,3.5381,3.5384,2.4826,2.4828,0.5873,3.4796,95.753,0.0,3.6339,40.69694,-70.89814
EN712,016,1,2024-02-13 02:54:26+00:00,31.9988,32.0018,25.2442,25.2467,311.41611,317.933,303.867,5.4653,5.464,1469.64,1469.64,7190.0,44.121129,299.542,50.475,50.079,5.4691,5.4678,-0.0013,3.127099,3.127249,3.9395,1.1343,0.2622,1.2071,0.324,6.48,0.0049,3.548,3.5481,2.4611,2.4611,0.552,1e-12,2.7518e-11,0.0,3.6339,40.8636,-70.88594
EN712,016,2,2024-02-13 02:58:38+00:00,31.9983,32.0012,25.244,25.2463,311.42703,318.102,304.918,5.464,5.4626,1469.64,1469.63,13244.0,44.124049,551.792,50.321,49.925,5.4678,5.4665,-0.0014,3.126939,3.127075,3.9178,1.1567,0.2677,1.24,0.3275,6.55,0.0049,3.5467,3.5469,2.4634,2.4635,0.5454,1e-12,2.7518e-11,0.0,3.6339,40.86378,-70.88694
EN712,016,3,2024-02-13 03:00:35+00:00,31.9985,32.0014,25.2439,25.2463,311.41454,319.133,304.988,5.4675,5.4663,1469.23,1469.23,16043.0,44.125398,668.417,25.228,25.031,5.4694,5.4682,-0.0012,3.126009,3.126161,4.0084,1.0639,0.2783,1.304,1.6281,32.56,0.0048,3.5671,3.5674,2.4744,2.4745,0.5242,1e-12,2.7518e-11,0.0,3.6339,40.86388,-70.88746
EN712,016,4,2024-02-13 03:00:48+00:00,31.9979,32.0009,25.2435,25.246,311.422,318.807,304.566,5.4667,5.4654,1469.23,1469.23,16362.0,44.125552,681.708,25.293,25.096,5.4686,5.4673,-0.0013,3.12589,3.126039,3.9868,1.0858,0.2481,1.1225,1.6308,32.62,0.0049,3.5671,3.5674,2.4729,2.4731,0.5325,1e-12,2.7518e-11,0.0,3.6339,40.86388,-70.8875
EN712,016,5,2024-02-13 03:00:58+00:00,31.9966,31.9996,25.2426,25.2451,311.43091,319.8,306.071,5.4659,5.4647,1469.23,1469.23,16592.0,44.125663,691.292,25.414,25.215,5.4678,5.4666,-0.0012,3.125714,3.125872,4.0185,1.0537,0.2478,1.1207,1.6255,32.51,0.0049,3.5696,3.5699,2.4754,2.4756,0.5267,1e-12,2.7518e-11,0.0,3.6339,40.8639,-70.88755
EN712,016,6,2024-02-13 03:02:34+00:00,31.9141,31.9173,25.1925,25.1951,312.61653,336.222,321.513,5.3334,5.3321,1468.41,1468.41,18901.0,44.126777,787.5,15.261,15.142,5.3345,5.3333,-0.0013,3.106808,3.106982,4.2283,0.8473,0.3745,1.8808,2.1559,43.12,0.0049,3.7091,3.7094,2.5713,2.5715,0.4844,7.8191e-05,0.0021517,0.0,3.6339,40.86398,-70.88795
EN712,016,7,2024-02-13 03:02:41+00:00,31.914,31.9172,25.1924,25.1951,312.61922,335.815,321.43,5.3331,5.3319,1468.41,1468.41,19066.0,44.126856,794.375,15.237,15.119,5.3342,5.333,-0.0012,3.106768,3.106951,4.2335,0.8422,0.4072,2.0775,2.1491,42.98,0.0046,3.7057,3.706,2.5701,2.5703,0.498,4.772e-06,0.00013132,0.0,3.6339,40.86398,-70.88799
EN712,016,8,2024-02-13 03:02:50+00:00,31.9142,31.9175,25.1926,25.1953,312.61686,335.807,321.438,5.3333,5.3325,1468.41,1468.42,19274.0,44.126957,803.042,15.262,15.144,5.3345,5.3336,-0.0009,3.106811,3.107029,4.2386,0.8374,0.4702,2.455,2.1533,43.07,0.0044,3.706,3.7063,2.5695,2.5697,0.4813,1e-12,2.7518e-11,0.0,3.6339,40.86398,-70.88802
EN712,016,9,2024-02-13 03:02:57+00:00,31.9129,31.9171,25.1918,25.195,312.6355,336.489,321.537,5.3312,5.3318,1468.4,1468.41,19458.0,44.127045,810.708,15.15,15.032,5.3324,5.3329,0.0006,3.106518,3.106932,4.2329,0.8428,0.367,1.8358,2.1648,43.3,0.0044,3.7055,3.7058,2.5662,2.5664,0.4846,1e-12,2.7518e-11,0.0,3.6339,40.864,-70.88806
EN712,016,10,2024-02-13 03:03:07+00:00,31.9117,31.9164,25.191,25.1946,312.65359,335.777,321.492,5.3292,5.3302,1468.39,1468.4,19687.0,44.127156,820.25,15.188,15.07,5.3303,5.3313,0.001,3.10624,3.106737,4.2371,0.8388,0.3911,1.9807,2.1537,43.07,0.0044,3.7037,3.704,2.5699,2.5701,0.4771,1e-12,2.7518e-11,0.0,3.6339,40.864,-70.8881
EN712,016,11,2024-02-13 03:04:17+00:00,31.9065,31.9094,25.1843,25.1867,312.48888,340.148,326.437,5.353,5.3522,1468.43,1468.43,21381.0,44.127973,890.833,11.907,11.815,5.3539,5.3531,-0.0008,3.107618,3.107805,4.2448,0.8314,0.3121,1.5068,2.3202,46.4,0.2205,3.748,3.7482,2.6007,2.6009,0.4806,0.078609,2.1632,0.0,3.6339,40.86406,-70.88842
EN712,016,12,2024-02-13 03:04:29+00:00,31.9063,31.9093,25.1832,25.1857,312.4305,340.587,325.598,5.3609,5.3592,1468.46,1468.46,21659.0,44.128107,902.417,11.907,11.814,5.3617,5.3601,-0.0016,3.108256,3.108378,4.2472,0.8292,0.3255,1.5868,2.3128,46.25,0.2069,3.7521,3.7524,2.6015,2.6017,0.4635,0.072158,1.9857,0.0,3.6339,40.86406,-70.88847
EN712,016,13,2024-02-13 03:04:39+00:00,31.9065,31.9098,25.1848,25.1876,312.5248,340.272,327.005,5.3482,5.3462,1468.41,1468.41,21903.0,44.128224,912.583,11.959,11.866,5.3491,5.3471,-0.002,3.107218,3.107331,4.2465,0.8298,0.3468,1.7147,2.3081,46.16,0.2008,3.7493,3.7496,2.6031,2.6033,0.4954,0.06939,1.9095,0.0,3.6339,40.86406,-70.88852
EN712,016,14,2024-02-13 03:04:49+00:00,31.9073,31.9107,25.186,25.1893,312.56383,340.21,325.435,5.3428,5.3374,1468.39,1468.37,22150.0,44.128343,922.875,12.047,11.953,5.3437,5.3383,-0.0053,3.106832,3.106682,4.2415,0.8345,0.311,1.5,2.3027,46.05,0.225,3.7468,3.7471,2.5974,2.5976,0.4752,0.08045,2.2139,0.0,3.6339,40.86408,-70.88855
EN712,016,15,2024-02-13 03:06:33+00:00,31.8833,31.8862,25.1697,25.1722,312.79969,338.567,327.889,5.3193,5.3182,1468.12,1468.12,24633.0,44.129541,1026.333,3.381,3.355,5.3196,5.3185,-0.0011,3.102326,3.102495,4.2587,0.8182,0.3396,1.6714,2.7476,54.95,1.4511,3.7343,3.7346,2.6144,2.6146,0.4278,3.332,91.691,0.0,3.6339,40.86416,-70.88898
EN712,016,16,2024-02-13 03:06:42+00:00,31.8839,31.8867,25.1698,25.1722,312.77306,338.809,327.405,5.3227,5.3213,1468.13,1468.13,24842.0,44.129642,1035.042,3.247,3.221,5.3229,5.3215,-0.0014,3.102655,3.102782,4.262,0.815,0.2976,1.4196,2.7538,55.08,1.4609,3.7362,3.7364,2.6182,2.6184,0.4623,3.4138,93.941,0.0,3.6339,40.86414,-70.88903
EN712,016,17,2024-02-13 03:06:49+00:00,31.8832,31.8863,25.1696,25.1722,312.79265,338.494,328.692,5.3203,5.3188,1468.13,1468.12,25022.0,44.129728,1042.542,3.511,3.484,5.3205,5.3191,-0.0015,3.102407,3.102557,4.2605,0.8164,0.3111,1.5008,2.7477,54.95,1.4241,3.7337,3.734,2.6154,2.6156,0.4718,3.1347,86.261,0.0,3.6339,40.86416,-70.88906
EN712,016,18,2024-02-13 03:06:57+00:00,31.8832,31.8861,25.1697,25.1721,312.80088,338.585,328.009,5.3192,5.3182,1468.13,1468.13,25221.0,44.129824,1050.833,3.71,3.681,5.3194,5.3185,-0.0009,3.102325,3.102498,4.2611,0.8159,0.2891,1.3684,2.7326,54.65,1.4538,3.7334,3.7337,2.6144,2.6146,0.4408,3.3816,93.055,0.0,3.6339,40.86416,-70.8891
EN712,016,19,2024-02-13 03:07:04+00:00,31.8835,31.8866,25.1698,25.1724,312.79278,338.776,327.922,5.3202,5.3187,1468.13,1468.12,25378.0,44.1299,1057.375,3.529,3.501,5.3204,5.3189,-0.0015,3.102424,3.102567,4.2589,0.818,0.2993,1.4298,2.7775,55.55,1.4188,3.7352,3.7355,2.6123,2.6125,0.4823,3.2422,89.219,0.0,3.6339,40.86416,-70.88912
EN712,016,20,2024-02-13 03:07:11+00:00,31.8834,31.8864,25.1698,25.1723,312.79408,338.727,328.457,5.32,5.3184,1468.13,1468.12,25538.0,44.129977,1064.042,3.531,3.504,5.3203,5.3186,-0.0016,3.102405,3.102529,4.2598,0.8171,0.3062,1.4709,2.7504,55.01,1.46,3.7343,3.7346,2.6158,2.616,0.4729,3.4456,94.816,0.0,3.6339,40.86418,-70.88914
EN712,017,1,2024-02-13 04:52:08+00:00,31.9184,31.9213,25.2378,25.2403,315.48572,324.486,309.951,4.951,4.9498,1467.28,1467.28,7802.0,44.202859,325.042,40.901,40.58,4.954,4.9527,-0.0013,3.076424,3.076572,3.7827,1.2993,0.3025,1.4492,0.3363,6.73,0.0049,3.5657,3.5658,2.4736,2.4737,0.4817,1e-12,2.7518e-11,0.0,3.6339,41.029,-70.88688
EN712,017,2,2024-02-13 04:52:15+00:00,31.9184,31.9213,25.2379,25.2404,315.4884,324.283,310.825,4.9507,4.9493,1467.29,1467.28,7981.0,44.202946,332.5,41.031,40.708,4.9536,4.9522,-0.0014,3.076402,3.076543,3.7875,1.2941,0.3122,1.5072,0.3161,6.32,0.0049,3.567,3.5672,2.4739,2.474,0.4748,1e-12,2.7518e-11,0.0,3.6339,41.02898,-70.88688
EN712,017,3,2024-02-13 04:54:44+00:00,31.9165,31.9196,25.2361,25.2387,315.47086,325.385,310.517,4.955,4.9534,1466.96,1466.95,11556.0,44.20467,481.458,20.252,20.094,4.9565,4.9549,-0.0016,3.075584,3.075713,3.9088,1.1661,0.2857,1.3484,1.3993,27.99,0.0049,3.5822,3.5824,2.4814,2.4815,0.484,1e-12,2.7518e-11,0.0,3.6339,41.02868,-70.8869
EN712,017,4,2024-02-13 04:54:51+00:00,31.916,31.9193,25.2352,25.2382,315.44237,325.415,311.259,4.9589,4.9561,1466.97,1466.96,11733.0,44.204755,488.833,20.273,20.115,4.9604,4.9576,-0.0028,3.075861,3.075922,3.9394,1.1344,0.2805,1.317,1.3972,27.94,0.0049,3.5835,3.5837,2.4842,2.4843,0.4603,1e-12,2.7518e-11,0.0,3.6339,41.02866,-70.8869
EN712,017,5,2024-02-13 04:54:58+00:00,31.9165,31.9194,25.236,25.2384,315.46251,325.649,311.977,4.9561,4.9549,1466.96,1466.96,11896.0,44.204834,495.625,20.091,19.934,4.9576,4.9563,-0.0013,3.075666,3.075812,3.9512,1.1222,0.2823,1.328,1.4056,28.11,0.0049,3.5856,3.5857,2.4875,2.4876,0.4974,1e-12,2.7518e-11,0.0,3.6339,41.02864,-70.8869
EN712,017,6,2024-02-13 04:55:05+00:00,31.9181,31.9211,25.2377,25.2402,315.4922,325.229,311.761,4.9517,4.9505,1466.94,1466.94,12057.0,44.204911,502.333,20.222,20.064,4.9532,4.952,-0.0012,3.075447,3.075604,3.9393,1.1345,0.2853,1.3461,1.4039,28.08,0.0049,3.5825,3.5826,2.4852,2.4853,0.4638,1e-12,2.7518e-11,0.0,3.6339,41.02864,-70.8869
EN712,017,7,2024-02-13 04:57:02+00:00,31.8884,31.8916,25.2101,25.2129,315.27833,329.89,315.818,4.9895,4.9877,1466.92,1466.92,14879.0,44.206272,619.917,12.004,11.91,4.9903,4.9886,-0.0017,3.075599,3.075738,4.0994,0.9728,0.2369,1.0553,1.8257,36.51,0.1991,3.6254,3.6255,2.5173,2.5174,0.4683,0.068713,1.8909,0.0,3.6339,41.02842,-70.88688
EN712,017,8,2024-02-13 04:57:11+00:00,31.8838,31.8885,25.2058,25.21,315.24182,329.604,317.046,4.9957,4.9914,1466.94,1466.93,15078.0,44.206368,628.208,11.794,11.702,4.9965,4.9923,-0.0043,3.075707,3.075762,4.1005,0.9718,0.2452,1.1053,1.8353,36.71,0.2198,3.6225,3.6227,2.5193,2.5194,0.4696,0.078011,2.1467,0.0,3.6339,41.0284,-70.88688
EN712,017,9,2024-02-13 04:57:18+00:00,31.8931,31.8966,25.2143,25.2173,315.29898,328.35,315.012,4.9853,4.9835,1466.91,1466.91,15262.0,44.206457,635.875,11.957,11.864,4.9862,4.9844,-0.0018,3.075662,3.075819,4.0913,0.9808,0.2321,1.0269,1.8277,36.55,0.1911,3.6183,3.6184,2.5121,2.5122,0.4656,0.065166,1.7933,0.0,3.6339,41.02839,-70.88688
