cruise,cast,niskin,date,sigma_00,sigma_11,oxsatmm_kg,sbox0mm_kg,potemp090c,potemp190c,sal00,sal11,density00,density11,prdm,t090c,t190c,c0s_m,c1s_m,sbeox0v,fleco_afl,turbwetntu0,spar,depsm,latitude,longitude
AR99,23,4,2026-01-18 06:16:16+00:00,25.7015,25.7056,300.34021,297.372,6.7608,6.7608,32.7793,32.7845,1025.7151,1025.7192,2.963,6.7611,6.7611,3.305541,3.306012,3.2541,2.2015,0.3193,0.27273,2.939998225794896,41.039667,-70.883333
AR99,24,1,2026-01-18 09:08:23+00:00,25.6551,25.6593,317.42908,316.027,4.5562,4.5555,32.3913,32.3964,1025.7162,1025.7204,13.127,4.5571,4.5564,3.082854,3.083238,3.2543,1.9832,1.546,0.28394,13.02444599402007,41.315,-70.570333
AR99,24,2,2026-01-18 09:08:31+00:00,25.6547,25.6589,317.42882,315.995,4.5564,4.5594,32.3908,32.3965,1025.7159,1025.7201,13.15,4.5573,4.5603,3.082829,3.083567,3.2539,1.9268,1.6764,0.28506,13.04726557990364,41.315,-70.570333
AR99,24,3,2026-01-18 09:08:42+00:00,25.6551,25.6598,317.41488,316.06,4.558,4.5641,32.3915,32.3982,1025.7152,1025.7199,12.929,4.5589,4.5649,3.083009,3.084098,3.2551,1.9228,1.609,0.28449,12.827999018954568,41.315,-70.570333
AR99,24,4,2026-01-18 09:11:07+00:00,25.6554,25.6594,317.33037,316.062,4.5691,4.5697,32.3934,32.3985,1025.666,1025.67,2.283,4.5693,4.5699,3.08358,3.084073,3.258,1.8628,1.615,0.28669,2.2652237618199247,41.315,-70.570333
AR99,24,5,2026-01-18 09:11:15+00:00,25.6555,25.6597,317.3288,315.801,4.5692,4.5694,32.3935,32.3988,1025.6665,1025.6706,2.356,4.5694,4.5695,3.083612,3.084075,3.2577,1.916,1.6828,0.28554,2.3376549442772956,41.315,-70.570333
AR99,24,6,2026-01-18 09:11:23+00:00,25.6554,25.6597,317.31285,316.074,4.5713,4.5713,32.3936,32.3991,1025.6673,1025.6716,2.559,4.5714,4.5715,3.083801,3.084271,3.2581,1.9806,1.7099,0.28526,2.539073029137559,41.315,-70.570333
AR99,24,7,2026-01-18 09:11:32+00:00,25.6557,25.6599,317.28926,315.996,4.5741,4.5722,32.3944,32.3994,1025.665,1025.6691,1.987,4.5743,4.5724,3.084081,3.084352,3.2588,1.991,1.5642,0.28584,1.9715299371897324,41.315,-70.570333
AR99,24,8,2026-01-18 09:11:41+00:00,25.6556,25.6597,317.30393,316.11,4.5723,4.5718,32.394,32.3991,1025.6657,1025.6698,2.177,4.5725,4.5719,3.083904,3.0843,3.259,1.8749,1.5784,0.28806,2.1600496703925156,41.315,-70.570333
AR99,24,9,2026-01-18 09:11:50+00:00,25.6557,25.6597,317.30356,316.001,4.5723,4.572,32.3942,32.3992,1025.6645,1025.6685,1.89,4.5725,4.5721,3.083906,3.084307,3.2588,1.8595,1.5674,0.28831,1.8752855853395678,41.315,-70.570333
AR99,24,10,2026-01-18 09:11:58+00:00,25.6558,25.6598,317.31645,315.923,4.5707,4.5699,32.394,32.399,1025.6636,1025.6677,1.685,4.5709,4.57,3.083747,3.08411,3.2589,1.9385,1.534,0.28818,1.6718824246881459,41.315,-70.570333
AR99,24,11,2026-01-18 09:12:06+00:00,25.6558,25.6599,317.29881,315.794,4.5729,4.5704,32.3944,32.3992,1025.6637,1025.6678,1.695,4.573,4.5705,3.083961,3.08416,3.2582,1.9406,1.5748,0.28619,1.6818045347791863,41.315,-70.570333
AR99,24,12,2026-01-18 09:12:14+00:00,25.6561,25.66,317.2802,316.066,4.5751,4.5745,32.395,32.3999,1025.6651,1025.669,1.932,4.5753,4.5746,3.084213,3.084579,3.2584,2.3034,1.6559,0.28616,1.9169584030407323,41.315,-70.570333
AR99,25,1,2026-01-18 11:54:41+00:00,25.7103,25.7145,308.11271,304.076,5.7214,5.7211,32.6255,32.6308,1025.8367,1025.8409,27.349,5.7236,5.7232,3.203165,3.203599,3.2327,1.6921,0.5355,0.32982,27.134694864414808,41.196833,-70.9945
AR99,25,2,2026-01-18 11:54:48+00:00,25.7103,25.7146,308.11342,304.106,5.7213,5.7209,32.6256,32.6309,1025.8359,1025.8402,27.174,5.7235,5.7231,3.20315,3.203587,3.2331,1.7141,0.3438,0.32965,26.961077594400997,41.196833,-70.9945
AR99,25,3,2026-01-18 11:57:00+00:00,25.7081,25.7118,308.47557,304.481,5.6758,5.6593,32.6159,32.6181,1025.7853,1025.789,16.687,5.6771,5.6606,3.197857,3.19664,3.2359,1.4174,0.3076,0.31808,16.556669728091713,41.196833,-70.9945
AR99,25,4,2026-01-18 11:57:08+00:00,25.7077,25.711,308.62659,304.495,5.6563,5.6535,32.6124,32.6163,1025.7859,1025.7893,16.927,5.6576,5.6548,3.195889,3.195988,3.2355,1.5502,0.3066,0.31502,16.79478548373593,41.196833,-70.9945
AR99,25,5,2026-01-18 11:59:41+00:00,25.7073,25.7115,308.65411,304.486,5.6539,5.653,32.6117,32.6168,1025.7176,1025.7218,2.219,5.6541,5.6532,3.194876,3.195254,3.2401,1.6437,0.3275,0.3132,2.2017462335934095,41.196833,-70.9945
AR99,25,6,2026-01-18 11:59:51+00:00,25.7074,25.7116,308.64037,304.363,5.6557,5.654,32.612,32.6171,1025.7155,1025.7197,1.749,5.6559,5.6542,3.195037,3.195346,3.2402,1.5852,0.3174,0.31315,1.7354026827432933,41.196833,-70.9945
