cruise,cast,niskin,date,sal00,sal11,sigma_t00,sigma_t11,oxsatmm_kg,sbox0mm_kg,sbox1mm_kg,potemp090c,potemp190c,svcm,svcm1,scan,timej,times,prdm,depsm,t090c,t190c,t2_t190c,c0s_m,c1s_m,v0,cstarat0,v1,fleco_afl,v2,altm,v3,v4,sbeox0v,v5,sbeox1v,v6,par,cpar,v7,spar,latitude,longitude
EN720,010,2,2024-09-08 10:43:19+00:00,34.9969,34.9876,27.5592,27.5529,301.33183,208.319,205.149,5.8864,5.8781,1482.7,1482.66,19847.0,252.446747,826.917,501.482,497.047,5.9304,5.922,-0.0083,3.452647,3.451064,4.6298,0.4795,0.0619,0.0052,0.0215,0.43,0.006,1.5885,1.5895,1.823,1.8242,1.1773,1e-12,9.5017e-13,0.0,105.24,39.77494,-70.9982
EN720,011,1,2024-09-08 13:13:59+00:00,34.998,34.9905,27.5701,27.5642,301.89015,210.179,207.369,5.808,5.8075,1482.37,1482.36,19783.0,252.551369,824.25,500.227,495.805,5.8516,5.8511,-0.0005,3.445494,3.444791,4.6301,0.4792,0.0628,0.0111,0.0301,0.6,0.0058,1.5975,1.5985,1.8339,1.8352,1.1677,1e-12,1.3709e-13,0.0,729.44,39.77211,-70.88925
EN720,011,2,2024-09-08 13:14:07+00:00,34.9978,34.9903,27.5708,27.5648,301.93983,210.368,206.89,5.801,5.802,1482.36,1482.36,19972.0,252.55146,832.125,501.474,497.039,5.8446,5.8456,0.001,3.444904,3.44433,4.6305,0.479,0.0608,-0.001,0.0292,0.58,0.0057,1.5969,1.5979,1.8315,1.8328,1.1803,1e-12,1.4055e-13,0.0,711.5,39.77212,-70.88932
EN720,011,3,2024-09-08 13:19:59+00:00,35.1426,35.1359,27.3096,27.3041,283.75683,155.589,152.514,8.4673,8.4684,1489.27,1489.27,28426.0,252.555537,1184.375,289.174,286.764,8.4978,8.499,0.0012,3.694153,3.69363,4.6297,0.4796,0.0614,0.0024,0.18,3.6,0.0057,1.3938,1.3947,1.583,1.5841,1.2957,1e-12,1.5691e-13,0.0,637.46,39.77224,-70.89198
EN720,011,4,2024-09-08 13:25:23+00:00,35.5187,35.5102,26.6771,26.6689,253.88046,167.102,163.915,13.5607,13.5686,1504.43,1504.45,36204.0,252.559288,1508.458,104.35,103.527,13.5755,13.5834,0.008,4.212067,4.211954,4.6303,0.4791,0.0674,0.0384,0.0185,0.37,0.9079,1.6071,1.6082,1.8245,1.8258,0.8961,0.85597,0.033798,0.0,2532.7,39.77227,-70.89425
EN720,011,5,2024-09-08 13:25:33+00:00,35.521,35.5128,26.6782,26.672,253.85987,166.884,163.545,13.5638,13.563,1504.45,1504.43,36436.0,252.5594,1518.125,104.467,103.642,13.5786,13.5778,-0.0008,4.212633,4.211681,4.6306,0.4789,0.0665,0.0329,0.0215,0.43,0.9155,1.6066,1.6077,1.8231,1.8243,0.8723,0.87333,0.03441,0.0,2538.1,39.77228,-70.89433
EN720,011,6,2024-09-08 13:25:41+00:00,35.5221,35.5134,26.6789,26.6701,253.85397,166.462,164.156,13.5646,13.5744,1504.45,1504.47,36631.0,252.559494,1526.25,104.269,103.446,13.5794,13.5892,0.0098,4.212811,4.212851,4.6306,0.4788,0.0667,0.0339,0.0179,0.36,0.9253,1.6046,1.6057,1.8289,1.8301,0.8575,0.89591,0.035076,0.0,2554.2,39.7723,-70.89439
EN720,011,7,2024-09-08 13:28:16+00:00,35.3772,35.3751,26.2838,26.2784,247.41121,185.087,182.367,14.8947,14.9115,1507.95,1508.0,40368.0,252.561296,1681.958,68.448,67.913,14.905,14.9218,0.0168,4.326709,4.328143,4.6092,0.4976,0.1054,0.2667,0.0212,0.42,1.1441,1.7712,1.7723,2.0159,2.0172,0.6872,1.5633,0.26123,0.0,598.46,39.77258,-70.89571
EN720,011,8,2024-09-08 13:31:08+00:00,34.8183,34.8212,25.6178,25.6117,243.26108,237.563,232.159,15.9489,15.9852,1510.23,1510.34,44476.0,252.563277,1853.125,46.972,46.608,15.9562,15.9926,0.0364,4.367845,4.371753,4.4945,0.5997,0.2198,0.953,0.0262,0.52,1.8802,2.1618,2.163,2.4653,2.4667,0.3621,9.0616,1.6678,0.0,543.4,39.77286,-70.89704
EN720,011,9,2024-09-08 13:31:15+00:00,34.8327,34.8392,25.6061,25.5994,242.76353,237.756,234.625,16.0486,16.0996,1510.54,1510.71,44651.0,252.563361,1860.417,46.555,46.194,16.0559,16.107,0.051,4.379273,4.385038,4.4945,0.5997,0.222,0.9663,0.1385,2.77,1.9063,2.1658,2.1669,2.4744,2.4758,0.3696,9.6292,1.7046,0.0,565.0,39.77286,-70.89709
EN720,011,10,2024-09-08 13:31:21+00:00,34.8421,34.8239,25.5981,25.5821,242.43406,237.237,232.325,16.1148,16.1237,1510.76,1510.77,44803.0,252.563435,1866.75,46.819,46.456,16.1222,16.1311,0.0088,4.386882,4.38571,4.4949,0.5993,0.2292,1.009,0.0171,0.34,1.9025,2.1615,2.1627,2.4684,2.4698,0.3343,9.5476,0.94179,0.0,1032.9,39.77288,-70.89714
EN720,011,11,2024-09-08 13:31:32+00:00,34.8633,34.8555,25.5804,25.5746,241.70232,237.778,233.623,16.2626,16.262,1511.23,1511.22,45052.0,252.563555,1877.125,46.411,46.051,16.27,16.2694,-0.0005,4.403851,4.402922,4.4936,0.6005,0.2268,0.9948,0.0191,0.38,2.1174,2.1722,2.1733,2.4823,2.4837,0.3493,15.764,0.68289,0.0,2307.8,39.7729,-70.89724
EN720,011,12,2024-09-08 13:31:38+00:00,34.8467,34.8389,25.596,25.5712,242.30929,237.736,233.281,16.1396,16.2211,1510.84,1511.08,45215.0,252.563633,1883.917,46.803,46.44,16.147,16.2285,0.0815,4.389847,4.397026,4.4946,0.5996,0.2323,1.0279,0.023,0.46,2.2403,2.1651,2.1663,2.4789,2.4802,0.3666,20.929,0.85893,0.0,2436.5,39.7729,-70.89729
EN720,011,13,2024-09-08 13:34:07+00:00,34.7966,34.7881,23.2928,23.2853,207.73752,218.321,213.266,24.6457,24.6493,1533.83,1533.83,48773.0,252.565349,2032.167,28.888,28.666,24.6519,24.6555,0.0036,5.244764,5.244002,4.581,0.5225,0.0816,0.1236,0.0202,0.4,3.1959,2.3098,2.3109,2.6112,2.6125,0.3714,189.99,7.973,0.0,2382.9,39.77314,-70.89844
EN720,011,14,2024-09-08 13:34:14+00:00,34.8949,34.882,23.4199,23.4008,208.22302,217.04,211.706,24.47,24.5011,1533.52,1533.58,48950.0,252.565435,2039.542,29.566,29.338,24.4763,24.5074,0.0311,5.23972,5.241225,4.5787,0.5245,0.0803,0.1156,0.5714,11.43,3.2005,2.2959,2.297,2.5969,2.5983,0.3418,193.12,8.1363,0.0,2372.4,39.77314,-70.89851
EN720,011,15,2024-09-08 13:34:21+00:00,34.8469,34.8283,23.3546,23.3332,207.94692,214.861,210.628,24.5669,24.5911,1533.69,1533.73,49114.0,252.565514,2046.375,28.674,28.453,24.573,24.5973,0.0242,5.243315,5.243331,4.582,0.5215,0.0793,0.1099,0.0175,0.35,3.2209,2.287,2.2881,2.6056,2.6069,0.3391,201.48,8.4472,0.0,2385.4,39.77316,-70.89856
EN720,011,16,2024-09-08 13:36:17+00:00,34.5575,34.5532,23.0581,23.0552,207.43042,204.407,199.568,24.8276,24.8263,1533.78,1533.77,51904.0,252.566859,2162.625,15.401,15.282,24.8309,24.8296,-0.0013,5.230608,5.229893,4.5901,0.5144,0.0693,0.0501,0.0238,0.48,3.586,2.2011,2.2022,2.4904,2.4916,0.2739,466.52,18.45,0.0,2528.6,39.77342,-70.8995
EN720,011,17,2024-09-08 13:38:03+00:00,34.5582,34.5533,23.0572,23.0537,207.41361,204.821,200.211,24.8348,24.8339,1533.59,1533.59,54454.0,252.568089,2268.875,3.63,3.602,24.8355,24.8347,-0.0009,5.230672,5.229925,4.5873,0.5169,0.0689,0.0476,0.0214,0.43,3.5548,2.2046,2.2056,2.5047,2.5058,0.2814,443.58,50.498,0.0,873.84,39.77348,-70.9002
EN720,011,18,2024-09-08 13:38:10+00:00,34.5581,34.5533,23.057,23.054,207.4125,204.451,199.565,24.835,24.8331,1533.6,1533.59,54604.0,252.568161,2275.125,3.939,3.909,24.8359,24.8339,-0.002,5.230713,5.229854,4.5857,0.5184,0.0685,0.045,0.0259,0.52,3.5955,2.2042,2.2052,2.4964,2.4976,0.2543,484.16,57.885,0.0,834.65,39.77348,-70.90026
EN720,011,19,2024-09-08 13:38:16+00:00,34.5592,34.5543,23.0614,23.0577,207.4524,204.724,199.911,24.8232,24.8231,1533.57,1533.57,54753.0,252.568233,2281.333,3.836,3.807,24.824,24.8239,-0.0002,5.229635,5.22895,4.5835,0.5202,0.0671,0.0368,0.0099,0.2,3.3744,2.2052,2.2062,2.4936,2.4948,0.2688,287.1,47.371,0.0,606.03,39.77348,-70.9003
EN720,011,20,2024-09-08 13:38:22+00:00,34.5593,34.5544,23.0613,23.0579,207.45073,205.24,199.934,24.8236,24.8226,1533.58,1533.57,54897.0,252.568302,2287.333,4.134,4.103,24.8245,24.8235,-0.001,5.2297,5.228935,4.5803,0.5231,0.0693,0.0495,0.0106,0.21,3.3216,2.2062,2.2072,2.498,2.4992,0.2661,253.76,43.427,0.0,584.37,39.77348,-70.90036
EN720,011,21,2024-09-08 13:38:30+00:00,34.5589,34.5542,23.0605,23.057,207.44506,205.135,199.199,24.8254,24.8254,1533.58,1533.57,55086.0,252.568394,2295.208,4.043,4.012,24.8263,24.8262,-0.0,5.229829,5.229194,4.5848,0.5191,0.068,0.042,0.0172,0.34,3.3442,2.2072,2.2081,2.4927,2.4938,0.2332,267.84,45.94,0.0,583.05,39.77348,-70.90042
EN720,011,22,2024-09-08 13:38:38+00:00,34.5591,34.554,23.0609,23.0576,207.44758,204.749,199.618,24.8246,24.8228,1533.58,1533.57,55273.0,252.568484,2303.0,3.991,3.961,24.8255,24.8236,-0.0018,5.229771,5.228897,4.5828,0.5209,0.0692,0.0492,0.6034,12.07,3.2763,2.2053,2.2063,2.4955,2.4966,0.2343,229.77,41.27,0.0,556.94,39.77348,-70.90048
EN720,011,23,2024-09-08 13:38:45+00:00,34.5591,34.5525,23.0597,23.055,207.43448,204.346,200.673,24.8284,24.8277,1533.58,1533.58,55449.0,252.568569,2310.333,3.881,3.852,24.8292,24.8285,-0.0007,5.23015,5.229189,4.587,0.5172,0.0721,0.0668,0.0155,0.31,3.2993,2.2021,2.203,2.5035,2.5046,0.2531,241.55,44.888,0.0,538.17,39.77348,-70.90056
EN720,011,24,2024-09-08 13:38:51+00:00,34.5586,34.5538,23.0582,23.0559,207.42036,204.863,200.413,24.8326,24.828,1533.6,1533.58,55596.0,252.56864,2316.458,4.025,3.994,24.8334,24.8288,-0.0046,5.230533,5.229405,4.5841,0.5197,0.0685,0.0447,0.0129,0.26,3.259,2.2051,2.2061,2.5039,2.505,0.27,220.76,42.71,0.0,516.88,39.77348,-70.9006
EN720,012,1,2024-09-09 02:24:17+00:00,33.9916,33.9838,23.6546,23.649,221.49424,229.45,219.336,21.2599,21.2589,1524.18,1524.17,13356.0,253.10019,556.458,22.988,22.81,21.2643,21.2633,-0.001,4.795193,4.794106,4.5424,0.5567,0.1461,0.5106,3.6397,72.79,0.0037,2.2731,2.2732,2.5491,2.5492,0.323,1e-12,3.758e-11,0.0,2.9768,40.36418,-70.78549
EN720,012,2,2024-09-09 02:24:32+00:00,33.9398,33.9644,23.6776,23.6533,222.48381,229.485,222.038,21.0303,21.1887,1523.51,1523.97,13715.0,253.100364,571.417,23.392,23.211,21.0347,21.1932,0.1585,4.765817,4.784689,4.5431,0.5561,0.1404,0.4766,3.6144,72.29,0.0037,2.275,2.2751,2.5567,2.5568,0.2763,1e-12,3.758e-11,0.0,2.9768,40.36412,-70.78563
EN720,012,3,2024-09-09 02:27:43+00:00,34.0423,34.0364,23.2303,23.2261,215.04651,214.276,208.905,22.9194,22.9182,1528.26,1528.25,18292.0,253.102571,762.125,3.727,3.699,22.9201,22.919,-0.0011,4.966974,4.966082,4.5549,0.5456,0.0892,0.1696,4.6342,92.69,0.1641,2.2209,2.2211,2.5141,2.5142,0.2468,0.056584,2.4157,0.0,2.6754,40.36346,-70.78754
EN720,012,4,2024-09-09 02:27:51+00:00,34.042,34.0359,23.2293,23.2253,215.03688,215.075,210.417,22.9221,22.9201,1528.27,1528.25,18487.0,253.102665,770.25,3.648,3.62,22.9228,22.9209,-0.0019,4.967205,4.96622,4.5632,0.5382,0.0898,0.1726,4.621,92.42,0.0823,2.2232,2.2233,2.5212,2.5213,0.2003,0.02652,1.1987,0.0,2.6754,40.36344,-70.78762
EN720,013,1,2024-09-09 04:03:47+00:00,33.5475,33.5397,23.1973,23.1915,220.41908,225.758,217.814,21.7004,21.6998,1524.55,1524.54,12268.0,253.169284,511.125,4.688,4.652,21.7013,21.7007,-0.0006,4.78166,4.780616,4.4972,0.5973,0.1129,0.3116,4.4334,88.67,1.1662,2.2631,2.2632,2.5375,2.5377,0.3017,1.7114,73.747,0.0,2.6,40.36288,-70.99044
EN720,014,1,2024-09-09 05:32:52+00:00,34.543,34.5346,26.2569,26.2503,264.76076,185.072,181.951,11.8685,11.8685,1497.36,1497.35,10456.0,253.231153,435.625,90.631,89.914,11.8801,11.8801,1.1063e-21,3.945702,3.944839,0.0551,55.262,0.074,0.0778,0.242,4.84,0.0,1.6782,1.6781,1.9136,1.9136,0.7242,1e-12,3.9791e-11,0.0,2.8261,40.35548,-70.90264
EN720,014,2,2024-09-09 05:33:00+00:00,34.5435,34.5349,26.2571,26.2506,264.7558,185.145,181.44,11.8692,11.8689,1497.37,1497.36,10634.0,253.231239,443.042,90.592,89.876,11.8808,11.8805,-0.0003,3.945821,3.944917,0.055,55.262,0.0734,0.0742,0.2513,5.02,0.0,1.6779,1.6778,1.9109,1.9108,0.724,1e-12,3.9791e-11,0.0,2.8261,40.35544,-70.90268
EN720,014,3,2024-09-09 05:36:27+00:00,34.1434,34.1034,25.8204,25.8018,261.86855,201.62,197.713,12.5289,12.4652,1498.72,1498.45,15623.0,253.233645,650.917,65.933,65.415,12.5376,12.4739,-0.0638,3.965683,3.95549,0.0551,55.262,0.0921,0.1863,1.521,30.42,0.0,1.8082,1.8083,2.0522,2.0523,0.6311,1e-12,4.9186e-11,0.0,2.1855,40.35459,-70.90413
EN720,014,4,2024-09-09 05:39:04+00:00,33.9074,33.8953,25.3816,25.3743,255.49575,233.296,227.823,13.8052,13.7959,1502.45,1502.41,19372.0,253.235453,807.125,52.743,52.33,13.8127,13.8033,-0.0094,4.060904,4.058722,0.0552,55.262,0.1675,0.6389,2.2396,44.79,0.0,2.0458,2.046,2.3317,2.332,0.4584,1e-12,4.8081e-11,0.0,2.2609,40.3541,-70.90547
EN720,014,5,2024-09-09 05:39:10+00:00,33.8952,33.8873,25.3764,25.3705,255.62194,233.305,228.729,13.7852,13.7842,1502.37,1502.35,19527.0,253.235528,813.583,52.355,51.945,13.7926,13.7916,-0.001,4.057677,4.056731,0.0552,55.262,0.1753,0.6858,2.2369,44.74,0.0,2.0461,2.0463,2.3366,2.3368,0.4397,1e-12,5.0291e-11,0.0,2.1102,40.35408,-70.90553
EN720,014,6,2024-09-09 05:39:17+00:00,33.8913,33.8673,25.371,25.3499,255.57029,233.24,229.236,13.7964,13.8088,1502.4,1502.41,19681.0,253.235602,820.0,52.479,52.068,13.8038,13.8162,0.0124,4.058331,4.056932,0.0553,55.262,0.1764,0.6924,2.1975,43.95,0.0,2.0476,2.0479,2.3382,2.3385,0.4658,1e-12,5.1949e-11,0.0,1.9971,40.35406,-70.90559
EN720,014,7,2024-09-09 05:42:32+00:00,33.1896,33.1713,23.9178,23.9025,237.06207,249.885,243.863,17.863,17.8684,1513.93,1513.93,24377.0,253.237867,1015.667,35.223,34.949,17.8689,17.8744,0.0054,4.366124,4.364488,0.0555,55.262,0.5428,2.8908,3.1207,62.41,0.0038,2.2974,2.2977,2.6134,2.6138,0.3465,1e-12,5.0291e-11,0.0,2.1102,40.35344,-70.90744
EN720,014,8,2024-09-09 05:42:42+00:00,33.2221,33.1997,23.9546,23.9337,237.23188,249.982,243.575,17.8138,17.8295,1513.83,1513.85,24603.0,253.237976,1025.083,35.364,35.088,17.8197,17.8354,0.0158,4.365238,4.364111,0.0556,55.262,0.5118,2.7045,3.1429,62.86,0.0038,2.3026,2.3029,2.6136,2.614,0.3231,1e-12,4.6976e-11,0.0,2.3363,40.35342,-70.90753
EN720,014,9,2024-09-09 05:42:48+00:00,33.1958,33.1854,23.9266,23.9172,237.12565,250.624,245.466,17.8467,17.8524,1513.89,1513.9,24750.0,253.238046,1031.208,35.34,35.065,17.8526,17.8584,0.0058,4.365299,4.364628,0.0555,55.262,0.4878,2.5605,3.0869,61.74,0.0038,2.3019,2.3022,2.6225,2.6229,0.3661,1e-12,4.8081e-11,0.0,2.2609,40.3534,-70.90759
EN720,014,10,2024-09-09 05:42:55+00:00,33.2751,33.2399,23.9819,23.9596,236.90012,251.37,243.121,17.8685,17.8497,1514.05,1513.96,24929.0,253.238133,1038.667,35.64,35.363,17.8745,17.8557,-0.0189,4.37674,4.370793,0.0557,55.262,0.468,2.4423,3.1607,63.21,0.0038,2.3071,2.3074,2.6108,2.6112,0.3143,1e-12,4.5318e-11,0.0,2.4493,40.35336,-70.90766
EN720,014,11,2024-09-09 05:43:01+00:00,33.209,33.1765,23.9375,23.9076,237.12133,250.04,245.195,17.8429,17.8639,1513.9,1513.93,25076.0,253.238204,1044.792,35.585,35.309,17.8489,17.8699,0.021,4.366503,4.364692,0.0556,55.262,0.5209,2.7592,3.112,62.24,0.0038,2.2982,2.2985,2.6185,2.6189,0.3542,1e-12,4.587e-11,0.0,2.4116,40.35334,-70.90773
EN720,014,12,2024-09-09 05:43:07+00:00,33.1904,33.1769,23.9203,23.9079,237.09552,250.177,244.029,17.8553,17.8637,1513.91,1513.92,25224.0,253.238275,1050.958,35.383,35.108,17.8612,17.8697,0.0085,4.365488,4.364707,0.0557,55.262,0.5118,2.7049,3.0964,61.93,0.0039,2.3043,2.3046,2.6135,2.6139,0.2909,1e-12,4.8633e-11,0.0,2.2232,40.3533,-70.90778
EN720,014,13,2024-09-09 05:46:24+00:00,33.2259,33.2142,23.5331,23.531,229.78789,237.774,231.417,19.5154,19.4891,1518.63,1518.55,29932.0,253.240545,1247.125,29.122,28.896,19.5206,19.4944,-0.0263,4.529238,4.525279,0.0554,55.262,0.2087,0.8861,3.3303,66.61,0.0037,2.2716,2.2719,2.5785,2.5789,0.3328,1e-12,4.9186e-11,0.0,2.1855,40.35266,-70.90936
EN720,014,14,2024-09-09 05:46:31+00:00,33.2403,33.2295,23.5222,23.5179,229.40509,236.607,231.84,19.6005,19.5852,1518.89,1518.84,30097.0,253.240625,1254.0,29.26,29.033,19.6058,19.5905,-0.0154,4.539253,4.536447,0.0552,55.262,0.2071,0.8769,3.3238,66.48,0.0038,2.2659,2.2662,2.5808,2.5812,0.3384,1e-12,4.587e-11,0.0,2.4116,40.35262,-70.90941
EN720,014,15,2024-09-09 05:46:37+00:00,33.2532,33.2381,23.5083,23.5114,228.9952,236.362,231.238,19.693,19.6359,1519.16,1518.99,30247.0,253.240697,1260.25,29.136,28.91,19.6982,19.6411,-0.0571,4.549792,4.542402,0.0552,55.262,0.1982,0.8234,3.3286,66.57,0.0037,2.267,2.2673,2.5782,2.5786,0.3238,1e-12,4.587e-11,0.0,2.4116,40.35261,-70.90946
EN720,014,16,2024-09-09 05:49:05+00:00,33.7968,33.7899,23.2398,23.2351,218.01266,217.175,212.999,22.2263,22.2243,1526.39,1526.38,33797.0,253.242409,1408.167,14.885,14.77,22.2292,22.2272,-0.002,4.866397,4.865313,0.0549,55.262,0.0935,0.195,4.0317,80.63,0.1647,2.2133,2.2136,2.5157,2.516,0.3073,0.05416,2.5285,0.0,2.3363,40.35204,-70.91054
EN720,014,17,2024-09-09 05:51:23+00:00,33.8042,33.7971,23.2423,23.2368,217.95879,216.783,211.941,22.2393,22.2397,1526.28,1526.27,37119.0,253.244011,1546.583,5.977,5.931,22.2405,22.2408,0.0003,4.868103,4.867226,0.055,55.262,0.0932,0.1932,4.4737,89.47,1.0506,2.2148,2.215,2.5114,2.5117,0.2724,1.2442,56.007,0.0,2.487,40.35161,-70.91152
EN720,014,18,2024-09-09 05:51:29+00:00,33.802,33.7959,23.2406,23.2361,217.96259,217.253,212.462,22.2392,22.2391,1526.27,1526.27,37266.0,253.244082,1552.708,5.858,5.813,22.2403,22.2402,-0.0001,4.867799,4.867004,0.0551,55.262,0.095,0.2037,4.4786,89.57,1.0044,2.2159,2.2162,2.5127,2.513,0.2577,1.1096,44.58,0.0,2.8261,40.35159,-70.91157
EN720,014,19,2024-09-09 05:51:37+00:00,33.8023,33.7955,23.2417,23.2367,217.97272,217.371,211.651,22.2364,22.236,1526.26,1526.26,37442.0,253.244167,1560.042,5.785,5.74,22.2376,22.2371,-0.0005,4.867562,4.866647,0.0549,55.262,0.0943,0.1998,4.4745,89.49,0.9954,2.2147,2.215,2.5146,2.5149,0.239,1.084,53.222,0.0,2.1855,40.35158,-70.91162
EN720,014,20,2024-09-09 05:51:43+00:00,33.8053,33.7982,23.2434,23.2383,217.96122,216.791,212.566,22.2383,22.2373,1526.27,1526.26,37586.0,253.244237,1566.042,5.818,5.773,22.2395,22.2385,-0.001,4.868134,4.867115,0.0549,55.262,0.0965,0.2131,4.4757,89.51,1.021,2.2156,2.2159,2.5137,2.514,0.2559,1.1661,56.052,0.0,2.2232,40.35158,-70.91168
EN720,014,21,2024-09-09 05:51:49+00:00,33.8084,33.8015,23.2453,23.24,217.95033,217.198,212.504,22.24,22.2399,1526.29,1526.28,37730.0,253.244306,1572.042,6.047,6.0,22.2412,22.2411,-0.0001,4.868709,4.867818,0.055,55.262,0.0978,0.2211,4.4667,89.33,1.0636,2.2161,2.2164,2.5142,2.5145,0.2467,1.2938,58.005,0.0,2.487,40.35157,-70.91174
EN720,014,22,2024-09-09 05:51:55+00:00,33.8072,33.8002,23.2443,23.2392,217.95123,217.31,211.538,22.2402,22.2395,1526.28,1526.27,37887.0,253.244382,1578.583,5.955,5.91,22.2414,22.2406,-0.0007,4.868577,4.867604,0.055,55.262,0.0961,0.2108,4.4713,89.43,1.0491,2.2162,2.2165,2.5095,2.5099,0.3034,1.2433,57.544,0.0,2.3739,40.35155,-70.91179
EN720,014,23,2024-09-09 05:52:07+00:00,33.8079,33.801,23.2438,23.2385,217.93632,217.173,211.812,22.2438,22.244,1526.3,1526.29,38166.0,253.244516,1590.208,6.093,6.046,22.245,22.2452,0.0002,4.869032,4.868165,0.0549,55.262,0.0955,0.2072,4.4677,89.35,1.0121,2.2167,2.217,2.5122,2.5125,0.2983,1.1368,51.444,0.0,2.4493,40.35153,-70.91189
EN720,014,24,2024-09-09 05:52:13+00:00,33.8073,33.8012,23.2425,23.238,217.92603,216.839,211.108,22.2467,22.2464,1526.3,1526.29,38313.0,253.244587,1596.333,6.027,5.98,22.2479,22.2476,-0.0003,4.869241,4.868422,0.0549,55.262,0.0949,0.2036,4.4739,89.48,1.0155,2.2142,2.2144,2.5074,2.5078,0.3085,1.1728,50.784,0.0,2.5624,40.35152,-70.91194
EN720,015,1,2024-09-09 09:04:19+00:00,35.3735,35.3644,26.8765,26.87,262.47643,148.186,145.44,11.9975,11.9941,1499.53,1499.5,11846.0,253.377992,493.542,133.44,132.373,12.0149,12.0115,-0.0034,4.04557,4.044306,1.0973,6.4049,0.0646,0.0215,0.3181,6.36,0.0,1.4454,1.4453,1.6398,1.6396,1.0364,1e-12,4.366e-11,0.0,2.5624,40.15123,-70.88326
EN720,015,2,2024-09-09 09:04:26+00:00,35.3734,35.3646,26.8754,26.8689,262.44659,148.421,145.747,12.0029,12.0006,1499.54,1499.53,12015.0,253.378074,500.583,133.407,132.34,12.0203,12.018,-0.0023,4.04609,4.044955,1.0956,6.4116,0.0636,0.0154,0.3213,6.43,0.0,1.4479,1.4478,1.6405,1.6404,1.0012,1e-12,4.4765e-11,0.0,2.487,40.15123,-70.88326
EN720,015,3,2024-09-09 09:08:57+00:00,34.7841,34.7769,26.3643,26.3581,262.01249,187.13,183.243,12.2834,12.2865,1499.23,1499.24,18517.0,253.381209,771.5,100.357,99.562,12.2966,12.2998,0.0032,4.010672,4.010238,1.0695,6.5137,0.0724,0.0686,1.9706,39.41,0.0,1.7011,1.7013,1.9371,1.9374,0.7355,1e-12,4.7528e-11,0.0,2.2986,40.15104,-70.88346
EN720,015,4,2024-09-09 09:13:29+00:00,34.188,34.1678,25.6352,25.6249,255.92453,226.511,220.862,13.6281,13.6021,1502.16,1502.05,25035.0,253.384353,1043.083,49.92,49.53,13.6351,13.6091,-0.026,4.073914,4.069274,1.0611,6.5469,0.1345,0.4408,4.4902,89.81,0.0,1.9987,1.9991,2.2804,2.2808,0.5194,1e-12,4.6423e-11,0.0,2.3739,40.15072,-70.88366
EN720,015,5,2024-09-09 09:13:35+00:00,34.1499,34.1479,25.6242,25.6259,256.46311,225.612,222.44,13.5383,13.5218,1501.82,1501.76,25186.0,253.384426,1049.375,50.009,49.619,13.5452,13.5288,-0.0165,4.061289,4.059499,1.059,6.555,0.1322,0.4271,4.4835,89.67,0.0,1.9962,1.9965,2.2828,2.2832,0.5216,1e-12,4.6423e-11,0.0,2.3739,40.15073,-70.88366
EN720,015,6,2024-09-09 09:13:42+00:00,34.2019,34.1926,25.6383,25.6301,255.70572,226.071,222.13,13.6652,13.6699,1502.3,1502.31,25350.0,253.384505,1056.208,50.395,50.002,13.6723,13.677,0.0047,4.078963,4.078418,1.0576,6.5606,0.1332,0.433,4.4665,89.33,0.0,2.0032,2.0036,2.2846,2.285,0.4859,1e-12,5.0291e-11,0.0,2.1102,40.15072,-70.88367
EN720,015,7,2024-09-09 09:17:02+00:00,32.8743,32.8667,25.1821,25.1764,275.03589,221.501,217.662,10.6443,10.6426,1490.19,1490.18,30160.0,253.386824,1256.625,37.897,37.602,10.6488,10.647,-0.0018,3.66049,3.659568,0.9612,6.9661,0.1355,0.4469,0.5216,10.43,0.0055,1.8608,1.8611,2.1248,2.1252,0.6645,1e-12,4.8633e-11,0.0,2.2232,40.15052,-70.88388
EN720,015,8,2024-09-09 09:17:09+00:00,32.873,32.8644,25.1815,25.1757,275.05244,221.759,216.834,10.642,10.6371,1490.18,1490.15,30330.0,253.386906,1263.708,37.877,37.583,10.6464,10.6415,-0.0049,3.660152,3.658851,0.9613,6.9657,0.1325,0.4288,0.0595,1.19,0.0057,1.8613,1.8617,2.1255,2.1259,0.6435,1e-12,5.0844e-11,0.0,2.0725,40.15051,-70.88388
EN720,015,9,2024-09-09 09:17:17+00:00,32.8718,32.8635,25.1808,25.1747,275.06503,221.242,218.115,10.6402,10.6381,1490.17,1490.16,30513.0,253.386995,1271.333,37.951,37.656,10.6447,10.6425,-0.0021,3.659876,3.658854,0.9586,6.978,0.1322,0.427,0.0565,1.13,0.0057,1.8604,1.8607,2.1297,2.1301,0.6709,1e-12,4.9186e-11,0.0,2.1855,40.1505,-70.88388
EN720,015,10,2024-09-09 09:22:26+00:00,32.92,32.9151,24.8206,24.816,262.66463,242.946,238.746,12.799,12.8034,1497.47,1497.48,37930.0,253.390571,1580.375,24.524,24.335,12.8023,12.8066,0.0044,3.860474,3.86036,0.8515,7.4843,0.5054,2.6664,0.3117,6.23,0.0058,2.0697,2.0701,2.3685,2.369,0.4911,1e-12,4.9186e-11,0.0,2.1855,40.15014,-70.8841
