cruise,cast,niskin,date,sigma_00,sigma_11,oxsatmm_kg,sbox0mm_kg,potemp090c,potemp190c,sal00,sal11,density00,density11,prdm,t090c,t190c,c0s_m,c1s_m,sbeox0v,fleco_afl,turbwetntu0,spar,depsm,latitude,longitude
AR77,016,24,2023-10-14 08:02:03+00:00,23.5585,23.5558,250.12033,243.618,15.5184,15.5201,32.0139,32.0108,1023.5717,1023.5689,2.977,15.5189,15.5206,4.00975,4.009555,2.9815,1.8427,0.2134,0.0061798,2.9541288539539887,40.15083333333333,-70.88433333333333
AR77,017,1,2023-10-14 10:10:14+00:00,26.2745,26.2704,266.93962,167.349,11.5007,11.5009,34.4742,34.469,1026.8007,1026.7966,117.679,11.5155,11.5157,3.905335,3.904822,2.0728,0.0786,0.6908,0.0063542,116.74133125295201,40.257333333333335,-70.884
AR77,017,2,2023-10-14 10:10:21+00:00,26.2745,26.2702,266.94067,167.838,11.5005,11.5009,34.4742,34.4688,1026.8008,1026.7965,117.71,11.5153,11.5157,3.905316,3.904799,2.0752,0.0692,0.6978,0.0063542,116.7720754804156,40.257333333333335,-70.884
AR77,017,3,2023-10-14 10:12:19+00:00,25.419,25.4151,276.22061,188.415,10.3616,10.3634,33.1149,33.1102,1025.8281,1025.8242,90.777,10.372,10.3739,3.661786,3.661492,2.2226,0.0731,0.1856,0.0062545,90.0595536862003,40.257333333333335,-70.884
AR77,017,4,2023-10-14 10:12:29+00:00,25.4175,25.4155,276.21921,186.798,10.3624,10.3626,33.1131,33.1105,1025.8267,1025.8247,90.801,10.3728,10.3731,3.661686,3.661451,2.2202,0.0843,0.1886,0.0062296,90.08335876813892,40.257333333333335,-70.884
AR77,017,5,2023-10-14 10:15:53+00:00,24.6461,24.6531,267.79986,174.467,12.0107,11.9833,32.5002,32.5025,1024.93,1024.937,63.404,12.0187,11.9913,3.747018,3.744787,2.1415,0.0961,0.1765,0.0061798,62.907064888154956,40.257333333333335,-70.884
AR77,017,6,2023-10-14 10:16:03+00:00,24.6547,24.6546,267.90304,174.47,11.9904,11.9789,32.5063,32.5034,1024.9393,1024.9392,63.561,11.9985,11.9869,3.74583,3.74449,2.1433,0.1109,0.203,0.0063043,63.06281039285291,40.257333333333335,-70.884
AR77,017,7,2023-10-14 10:18:13+00:00,23.9902,23.9883,256.20366,205.144,14.2449,14.2428,32.2215,32.2185,1024.1611,1024.1592,38.52,14.2504,14.2482,3.91856,3.918033,2.5296,0.2529,0.1287,0.0061548,38.22040081895008,40.257333333333335,-70.884
AR77,017,8,2023-10-14 10:20:48+00:00,23.6597,23.6552,250.25488,236.646,15.4492,15.4664,32.1257,32.1247,1023.7763,1023.7718,26.418,15.4532,15.4704,4.017267,4.018732,2.8976,2.2665,0.1831,0.0062296,26.213296361703414,40.257333333333335,-70.884
AR77,017,9,2023-10-14 10:20:57+00:00,23.6575,23.6525,250.2294,236.876,15.4548,15.4663,32.1245,32.1212,1023.7728,1023.7677,26.101,15.4587,15.4702,4.01763,4.018317,2.905,1.9061,0.1789,0.0061548,25.898772588744702,40.257333333333335,-70.884
AR77,017,10,2023-10-14 10:21:04+00:00,23.6594,23.6544,250.24089,237.052,15.4519,15.4631,32.1261,32.1228,1023.7753,1023.7704,26.263,15.4559,15.4671,4.01755,4.018214,2.908,1.9477,0.1852,0.0061548,26.059507195577254,40.257333333333335,-70.884
AR77,017,11,2023-10-14 10:22:49+00:00,23.5632,23.56,250.29021,236.082,15.4834,15.4875,32.01,32.007,1023.6403,1023.6371,17.469,15.486,15.4901,4.006914,4.00695,2.8995,2.0028,0.2317,0.0062545,17.33401512699718,40.257333333333335,-70.884
AR77,017,12,2023-10-14 10:22:59+00:00,23.5623,23.5604,250.28898,236.184,15.484,15.4874,32.009,32.0075,1023.6388,1023.6369,17.324,15.4866,15.49,4.006852,4.006994,2.9012,1.9356,0.2293,0.0062047,17.190141602744365,40.257333333333335,-70.884
AR77,017,13,2023-10-14 10:24:38+00:00,23.5549,23.5514,250.44395,235.746,15.4607,15.462,31.9927,31.9885,1023.5676,1023.5641,2.877,15.4611,15.4625,4.002087,4.001745,2.8988,1.7988,0.2248,0.0062296,2.8548701453004797,40.257333333333335,-70.884
AR77,017,14,2023-10-14 10:24:47+00:00,23.5552,23.552,250.45426,237.096,15.4586,15.4562,31.9926,31.9877,1023.5692,1023.566,3.167,15.4591,15.4566,4.0019,4.001134,2.9036,1.8364,0.2213,0.0063043,3.1426372574995116,40.257333333333335,-70.884
AR77,017,15,2023-10-14 10:24:53+00:00,23.5558,23.552,250.49574,236.739,15.4507,15.4531,31.991,31.9868,1023.5716,1023.5679,3.593,15.4513,15.4536,4.001034,4.000776,2.9008,1.7627,0.2221,0.0062047,3.565356488137255,40.257333333333335,-70.884
AR77,017,16,2023-10-14 10:25:00+00:00,23.5554,23.5523,250.47582,236.882,15.4546,15.455,31.9916,31.9877,1023.5702,1023.567,3.348,15.4551,15.4555,4.001437,4.00103,2.9051,1.9331,0.2184,0.0062047,3.3222434223260677,40.257333333333335,-70.884
AR77,018,1,2023-10-14 20:57:49+00:00,23.8552,23.852,254.19995,143.575,14.6532,14.6549,32.1573,32.1537,1024.0793,1024.0761,50.606,14.6605,14.6622,3.949387,3.94914,1.9274,0.1337,1.0229,0.037726,50.20815618219964,40.862833333333334,-70.88283333333334
AR77,018,2,2023-10-14 20:57:53+00:00,23.8551,23.852,254.19587,143.921,14.6539,14.6553,32.1574,32.1538,1024.079,1024.0759,50.549,14.6613,14.6626,3.949466,3.949182,1.9279,0.1216,1.1361,0.037701,50.15161122177274,40.862833333333334,-70.88283333333334
AR77,018,3,2023-10-14 20:59:08+00:00,23.6795,23.6899,247.30346,192.574,15.9846,15.9416,32.3056,32.3067,1023.8649,1023.8754,42.123,15.9911,15.9481,4.087675,4.083834,2.4736,0.3291,0.1913,0.036705,41.79270543329005,40.862833333333334,-70.88283333333334
AR77,018,4,2023-10-14 20:59:23+00:00,23.6838,23.7066,247.17428,193.799,16.0069,15.8976,32.3177,32.3155,1023.8688,1023.8916,42.023,16.0134,15.9041,4.091112,4.080773,2.4866,0.3417,0.1881,0.036655,41.6934996596409,40.862833333333334,-70.88283333333334
AR77,018,5,2023-10-14 21:01:19+00:00,23.4582,23.4564,247.50175,231.186,16.0397,16.0415,32.0336,32.0318,1023.6013,1023.5996,32.501,16.0447,16.0465,4.061338,4.06129,2.8666,1.8917,0.2608,0.035185,32.24690560335169,40.862833333333334,-70.88283333333334
AR77,018,6,2023-10-14 21:01:28+00:00,23.4582,23.456,247.50068,230.701,16.0399,16.0415,32.0337,32.0313,1023.6014,1023.5992,32.527,16.0449,16.0465,4.061363,4.061232,2.8679,1.7953,0.2617,0.034886,32.27270029968822,40.862833333333334,-70.88283333333334
AR77,018,7,2023-10-14 21:01:42+00:00,23.458,23.4557,247.50022,230.975,16.0401,16.042,32.0335,32.0311,1023.601,1023.5988,32.482,16.0451,16.047,4.061352,4.06125,2.8684,2.0052,0.2736,0.034338,32.2280556308958,40.862833333333334,-70.88283333333334
AR77,018,8,2023-10-14 21:01:56+00:00,23.4579,23.4556,247.49807,231.451,16.0405,16.042,32.0336,32.0309,1023.6009,1023.5986,32.467,16.0455,16.047,4.061399,4.061234,2.873,1.8772,0.2582,0.034288,32.21317407246734,40.862833333333334,-70.88283333333334
AR77,018,9,2023-10-14 21:02:11+00:00,23.4579,23.4555,247.49691,231.918,16.0407,16.0418,32.0336,32.0308,1023.6016,1023.5992,32.627,16.0458,16.0468,4.061429,4.061208,2.875,1.8597,0.2698,0.034138,32.371910639912706,40.862833333333334,-70.88283333333334
AR77,018,10,2023-10-14 21:02:33+00:00,23.4563,23.455,247.44783,231.424,16.0506,16.049,32.0343,32.0322,1023.5988,1023.5975,32.351,16.0556,16.054,4.062405,4.062015,2.8707,1.9293,0.2855,0.033665,32.09808998407692,40.862833333333334,-70.88283333333334
AR77,018,11,2023-10-14 21:03:54+00:00,23.4413,23.4392,247.34727,233.615,16.0773,16.0796,32.0226,32.0205,1023.5274,1023.5253,19.564,16.0804,16.0827,4.06281,4.062788,2.8962,1.622,0.2563,0.031621,19.411656624893084,40.862833333333334,-70.88283333333334
AR77,018,12,2023-10-14 21:04:06+00:00,23.4423,23.4392,247.35456,232.718,16.0756,16.0766,32.0234,32.0196,1023.5283,1023.5252,19.523,16.0786,16.0796,4.062737,4.062406,2.8992,1.7232,0.27,0.031223,19.370977814779092,40.862833333333334,-70.88283333333334
AR77,018,13,2023-10-14 21:04:16+00:00,23.4418,23.4389,247.3627,233.149,16.0743,16.0778,32.0223,32.0197,1023.5277,1023.5249,19.511,16.0773,16.0808,4.062495,4.062518,2.8992,1.6991,0.2639,0.031073,19.359071820044953,40.862833333333334,-70.88283333333334
AR77,018,14,2023-10-14 21:04:24+00:00,23.4412,23.4384,247.36865,233.623,16.0734,16.0749,32.0213,32.0181,1023.5274,1023.5245,19.565,16.0764,16.0779,4.062304,4.062069,2.9005,1.7363,0.2866,0.030699,19.412648790892383,40.862833333333334,-70.88283333333334
AR77,018,15,2023-10-14 21:06:28+00:00,23.4327,23.4304,247.50071,236.893,16.0545,16.058,32.0048,32.0027,1023.4478,1023.4454,3.421,16.055,16.0585,4.05779,4.057875,2.941,1.8835,0.283,0.027909,3.3944938370592292,40.862833333333334,-70.88283333333334
AR77,018,16,2023-10-14 21:06:45+00:00,23.4301,23.4293,247.52623,236.792,16.0508,16.056,32.0003,32.0007,1023.4452,1023.4444,3.44,16.0513,16.0565,4.056942,4.057466,2.9403,1.8805,0.2918,0.02751,3.413346466325476,40.862833333333334,-70.88283333333334
AR77,018,17,2023-10-14 21:07:07+00:00,23.4271,23.4264,247.55469,238.76,16.0468,16.052,31.9952,31.9959,1023.4418,1023.4412,3.34,16.0473,16.0525,4.055986,4.056544,2.953,1.7514,0.2927,0.027036,3.3141220822706763,40.862833333333334,-70.88283333333334
AR77,018,18,2023-10-14 21:07:29+00:00,23.4274,23.4246,247.55143,237.484,16.0472,16.049,31.9958,31.9926,1023.4423,1023.4394,3.363,16.0477,16.0495,4.056097,4.055898,2.9505,1.8394,0.2959,0.026837,3.336943694865841,40.862833333333334,-70.88283333333334
AR77,018,19,2023-10-14 21:07:39+00:00,23.4274,23.4241,247.55237,238.092,16.0471,16.0484,31.9957,31.9918,1023.4422,1023.4389,3.361,16.0476,16.0489,4.056067,4.055742,2.9494,1.767,0.2835,0.026688,3.3349592069151766,40.862833333333334,-70.88283333333334
AR77,019,1,2023-10-14 23:09:06+00:00,24.007,24.0033,257.19103,133.476,14.0617,14.0635,32.1941,32.1899,1024.2827,1024.2791,62.12,14.0704,14.0722,3.90021,3.89991,1.8068,0.1452,1.5305,0.0063043,61.6308508746322,40.697,-70.88383333333333
AR77,019,2,2023-10-14 23:09:14+00:00,24.0069,24.0033,257.18616,133.472,14.0626,14.064,32.1942,32.1899,1024.2826,1024.2789,62.106,14.0713,14.0727,3.900302,3.89996,1.8071,0.137,1.4685,0.0063293,61.61696320472743,40.697,-70.88383333333333
AR77,019,3,2023-10-14 23:12:02+00:00,23.6294,23.6275,245.57678,203.914,16.3298,16.3332,32.3418,32.3404,1023.7964,1023.7945,37.97,16.3358,16.3391,4.123518,4.123667,2.5998,0.2699,0.1438,0.0063791,37.67321942425246,40.697,-70.88383333333333
AR77,019,4,2023-10-14 23:12:19+00:00,23.6352,23.6318,245.80816,202.823,16.2838,16.2948,32.3357,32.3346,1023.8026,1023.7992,38.075,16.2897,16.3008,4.118563,4.119451,2.59,0.2995,0.1442,0.0062545,37.7773891084307,40.697,-70.88383333333333
AR77,019,5,2023-10-14 23:14:22+00:00,23.5646,23.5639,246.20782,211.122,16.2383,16.2426,32.2304,32.2307,1023.7112,1023.7105,33.332,16.2434,16.2478,4.102061,4.102504,2.6808,0.6059,0.172,0.0063542,33.071842764405105,40.697,-70.88383333333333
AR77,019,6,2023-10-14 23:14:31+00:00,23.5556,23.5534,246.27852,212.351,16.2287,16.2289,32.2159,32.213,1023.7019,1023.6996,33.241,16.2338,16.2341,4.099515,4.099217,2.6923,0.6106,0.1708,0.0063542,32.98156029877596,40.697,-70.88383333333333
AR77,019,7,2023-10-14 23:14:38+00:00,23.5431,23.5428,246.42595,213.105,16.2062,16.216,32.1929,32.1955,1023.6884,1023.6882,33.028,16.2113,16.2212,4.094806,4.096016,2.6872,0.6429,0.1772,0.006404,32.77023964658764,40.697,-70.88383333333333
AR77,019,8,2023-10-14 23:14:45+00:00,23.5432,23.5404,246.42922,214.25,16.2055,16.2098,32.1928,32.1905,1023.6883,1023.6855,32.987,16.2106,16.2149,4.094739,4.094864,2.6914,0.6358,0.1725,0.0063043,32.72956287628705,40.697,-70.88383333333333
AR77,019,9,2023-10-14 23:18:03+00:00,23.4388,23.4357,247.05852,234.386,16.1322,16.1336,32.0354,32.0318,1023.5281,1023.525,20.284,16.1354,16.1367,4.069345,4.069058,2.9111,1.7925,0.2809,0.0062296,20.126319540714565,40.697,-70.88383333333333
AR77,019,10,2023-10-14 23:18:12+00:00,23.4388,23.4357,247.05801,234.194,16.1323,16.1337,32.0354,32.0319,1023.5284,1023.5254,20.359,16.1355,16.1369,4.069358,4.069082,2.9075,1.855,0.2743,0.0062545,20.200732843848296,40.697,-70.88383333333333
AR77,019,11,2023-10-14 23:18:21+00:00,23.4384,23.4355,247.05571,234.062,16.1329,16.1341,32.0351,32.0317,1023.5281,1023.5252,20.374,16.1361,16.1373,4.069381,4.069098,2.9079,1.8381,0.2946,0.0062296,20.215615501227333,40.697,-70.88383333333333
AR77,019,12,2023-10-14 23:18:28+00:00,23.4381,23.4351,247.05399,233.501,16.1334,16.1348,32.0349,32.0313,1023.5258,1023.5228,19.913,16.1365,16.1379,4.069375,4.069094,2.9109,1.9578,0.2818,0.0062047,19.758221336481633,40.697,-70.88383333333333
AR77,019,13,2023-10-14 23:18:38+00:00,23.4384,23.4353,247.05636,234.979,16.1328,16.1342,32.0351,32.0315,1023.5267,1023.5236,20.04,16.1359,16.1373,4.069353,4.06907,2.9116,1.9471,0.2774,0.0062047,19.884228073934825,40.697,-70.88383333333333
AR77,019,14,2023-10-14 23:18:49+00:00,23.4392,23.4359,247.06046,234.24,16.1317,16.1334,32.0358,32.032,1023.5275,1023.5242,20.05,16.1348,16.1365,4.069332,4.069056,2.9122,1.8841,0.2699,0.0062545,19.89414986098962,40.697,-70.88383333333333
AR77,019,15,2023-10-14 23:20:17+00:00,23.436,23.4328,247.05188,235.492,16.1354,16.1369,32.0328,32.029,1023.5021,1023.4988,14.991,16.1377,16.1392,4.069035,4.06875,2.9215,1.9523,0.2908,0.0063542,14.874656337657127,40.697,-70.88383333333333
AR77,019,16,2023-10-14 23:20:23+00:00,23.436,23.4328,247.05176,235.509,16.1354,16.1368,32.0327,32.029,1023.502,1023.4988,14.983,16.1377,16.1391,4.069033,4.06874,2.9256,1.7922,0.2856,0.0062296,14.86671871330801,40.697,-70.88383333333333
AR77,019,17,2023-10-14 23:20:41+00:00,23.4353,23.4324,247.05761,235.572,16.1346,16.1363,32.0316,32.0283,1023.501,1023.4981,14.92,16.1369,16.1386,4.068828,4.068607,2.9214,1.9674,0.2836,0.0061299,14.804209910796272,40.697,-70.88383333333333
AR77,019,18,2023-10-14 23:22:24+00:00,23.433,23.4298,247.24639,236.83,16.1019,16.1004,32.0191,32.0144,1023.4462,1023.4429,2.98,16.1024,16.1009,4.063737,4.063072,2.9335,1.9655,0.279,0.0062794,2.956958659138282,40.697,-70.88383333333333
AR77,019,19,2023-10-14 23:22:34+00:00,23.4328,23.4296,247.25325,236.547,16.1007,16.1006,32.0184,32.0142,1023.4453,1023.4421,2.84,16.1012,16.101,4.063551,4.063056,2.9306,2.0562,0.2884,0.0062794,2.8180420952648033,40.697,-70.88383333333333
AR77,019,20,2023-10-14 23:22:42+00:00,23.4328,23.4295,247.26492,236.339,16.0986,16.0996,32.0178,32.0137,1023.4453,1023.442,2.842,16.099,16.1,4.063277,4.062905,2.9325,1.8909,0.286,0.0062047,2.8200266182701688,40.697,-70.88383333333333
AR77,019,21,2023-10-14 23:22:49+00:00,23.4327,23.4294,247.27228,236.54,16.0972,16.0993,32.0172,32.0136,1023.446,1023.4427,3.026,16.0977,16.0997,4.063099,4.062869,2.9346,1.8589,0.2828,0.0062047,3.002602652388689,40.697,-70.88383333333333
AR77,019,22,2023-10-14 23:22:56+00:00,23.4327,23.4295,247.28175,236.023,16.0954,16.0964,32.0167,32.0128,1023.4464,1023.4432,3.121,16.0959,16.0969,4.062881,4.062528,2.9323,2.0757,0.2851,0.0062296,3.096867388817202,40.697,-70.88383333333333
AR77,019,23,2023-10-14 23:23:03+00:00,23.4326,23.4293,247.30319,236.552,16.0915,16.0948,32.0154,32.0121,1023.4443,1023.441,2.663,16.092,16.0952,4.062354,4.062266,2.9357,1.9839,0.2843,0.0062047,2.642411733030714,40.697,-70.88383333333333
AR77,019,24,2023-10-14 23:23:10+00:00,23.4323,23.4291,247.30454,235.249,16.0914,16.0919,32.015,32.011,1023.4442,1023.4411,2.707,16.0918,16.0923,4.062294,4.061891,2.9283,1.8312,0.2816,0.0062047,2.686071272191326,40.697,-70.88383333333333
AR77,020,1,2023-10-15 01:19:29+00:00,23.4279,23.4248,247.10358,235.464,16.1307,16.1301,32.0208,32.0166,1023.4425,1023.4394,3.306,16.1312,16.1306,4.066593,4.066059,2.9246,2.0255,0.3157,0.0064289,3.280435484960844,40.69683333333333,-70.77366666666667
AR77,020,2,2023-10-15 01:19:36+00:00,23.4257,23.4233,247.16084,235.093,16.1209,16.124,32.0151,32.0128,1023.4387,1023.4363,2.948,16.1214,16.1244,4.065024,4.06505,2.9236,2.1758,0.3172,0.0062296,2.9252063544806344,40.69683333333333,-70.77366666666667
AR77,020,3,2023-10-15 01:19:45+00:00,23.4253,23.4227,247.17967,235.236,16.1176,16.1207,32.0136,32.0111,1023.4377,1023.4351,2.823,16.118,16.1212,4.064542,4.064544,2.9273,2.0773,0.3101,0.0063293,2.8011736915364893,40.69683333333333,-70.77366666666667
AR77,020,4,2023-10-15 01:19:52+00:00,23.4259,23.4232,247.16185,235.515,16.1207,16.1236,32.0152,32.0126,1023.4394,1023.4368,3.075,16.1211,16.1241,4.065023,4.064999,2.9307,2.0562,0.3035,0.0062545,3.051223463000337,40.69683333333333,-70.77366666666667
AR77,021,1,2023-10-15 02:37:42+00:00,23.4362,23.4328,247.89511,237.613,15.9796,15.9806,31.9875,31.9834,1023.4503,1023.4469,3.197,15.9801,15.9811,4.048952,4.048586,2.9412,1.9282,0.2895,0.0061798,3.1722792431551357,40.696666666666665,-70.9925
AR77,021,2,2023-10-15 02:37:54+00:00,23.4345,23.4315,247.93175,236.091,15.9735,15.975,31.9836,31.9801,1023.4472,1023.4442,2.874,15.974,15.9754,4.047931,4.047671,2.9327,1.9479,0.2904,0.0061798,2.8517790704656902,40.696666666666665,-70.9925
AR77,021,3,2023-10-15 02:38:03+00:00,23.434,23.4307,247.95168,238.459,15.97,15.9745,31.9819,31.9788,1023.4464,1023.4431,2.821,15.9705,15.9749,4.047417,4.047475,2.9384,1.7942,0.3011,0.0061798,2.7991892108825374,40.696666666666665,-70.9925
AR77,021,4,2023-10-15 02:38:11+00:00,23.4344,23.4311,247.93739,236.511,15.9725,15.9738,31.9831,31.9792,1023.4473,1023.444,2.929,15.9729,15.9742,4.047792,4.047457,2.9311,1.8432,0.2792,0.0061798,2.906353438754755,40.696666666666665,-70.9925
AR77,022,1,2023-10-15 04:06:35+00:00,23.7949,23.794,235.8328,207.92,18.1598,18.1601,33.1216,33.1205,1023.9931,1023.9922,45.467,18.1675,18.1678,4.387118,4.387015,2.7268,0.4952,0.1316,0.006105,45.11121309720295,40.597,-71.212
AR77,022,2,2023-10-15 04:08:53+00:00,23.5195,23.5178,245.51317,231.493,16.3896,16.3957,32.2164,32.216,1023.6087,1023.607,20.277,16.3928,16.3989,4.113707,4.114229,2.9005,0.988,0.183,0.0062794,20.11955781032134,40.597,-71.212
AR77,023,1,2023-10-15 05:11:49+00:00,23.7125,23.713,239.94293,213.292,17.3785,17.3734,32.7679,32.7669,1023.89,1023.8905,40.553,17.3852,17.3801,4.270959,4.270365,2.7494,0.6868,0.1499,0.0062794,40.23645888891173,40.5115,-71.3245
AR77,023,2,2023-10-15 05:13:50+00:00,23.4264,23.4077,248.40736,236.177,15.8867,15.8134,31.9478,31.9022,1023.4947,1023.4759,15.476,15.8891,15.8158,4.036638,4.024779,2.9237,1.9833,0.2731,0.0061548,15.356133997398363,40.5115,-71.3245
AR77,024,1,2023-10-15 06:40:47+00:00,23.6857,23.6781,250.12527,206.662,15.4596,15.4398,32.1624,32.1469,1023.8909,1023.8833,46.5,15.4666,15.4468,4.023453,4.019899,2.589,0.2132,0.1427,0.0062047,46.136367481656116,40.513,-71.10316666666667
AR77,024,2,2023-10-15 06:43:02+00:00,23.4439,23.4413,247.1454,229.767,16.1137,16.1155,32.0366,32.0337,1023.5388,1023.5363,21.57,16.1171,16.1188,4.067854,4.067691,2.8629,1.3411,0.2398,0.0062296,21.40261501135453,40.513,-71.10316666666667
AR77,025,1,2023-10-15 08:11:23+00:00,23.7698,23.7697,250.59047,222.894,15.3409,15.3438,32.238,32.2388,1023.9493,1023.9493,40.668,15.347,15.3499,4.020715,4.021062,2.7557,0.4755,0.1495,0.0061548,40.35054325166205,40.513333333333335,-70.88416666666667
AR77,025,2,2023-10-15 08:12:47+00:00,23.3219,23.3211,249.72512,234.487,15.686,15.6862,31.754,31.753,1023.3912,1023.3904,15.707,15.6884,15.6885,3.996441,3.996339,2.891,2.4084,0.2877,0.0061299,15.585333501337207,40.513333333333335,-70.88416666666667
AR77,026,1,2023-10-15 09:50:36+00:00,23.7252,23.7273,254.52816,207.466,14.6485,14.6389,31.9873,31.9875,1023.9136,1023.9157,42.528,14.6546,14.645,3.929776,3.928922,2.5701,0.322,0.1759,0.0061299,42.19583436695082,40.51316666666666,-70.66533333333334
AR77,026,2,2023-10-15 09:52:44+00:00,23.2884,23.2857,249.26892,229.083,15.7839,15.7849,31.7385,31.7353,1023.3552,1023.3526,15.154,15.7862,15.7872,4.003547,4.00328,2.8426,1.9362,0.2922,0.0060801,15.03663743697485,40.51316666666666,-70.66533333333334
AR77,027,1,2023-10-15 11:30:14+00:00,23.696,23.692,253.37186,217.546,14.868,14.8689,32.0098,32.0049,1023.8556,1023.8517,36.073,14.8733,14.8741,3.951846,3.951382,2.6772,0.7252,0.1749,0.015076,35.791809159983195,40.51383333333333,-70.4465
AR77,027,2,2023-10-15 11:32:07+00:00,23.2763,23.2733,251.08879,232.94,15.4546,15.4557,31.6289,31.6251,1023.3515,1023.3484,17.005,15.4572,15.4582,3.961455,3.961128,2.8608,2.2983,0.2663,0.014727,16.87322530245603,40.51383333333333,-70.4465
AR77,027,3,2023-10-15 11:33:43+00:00,23.2748,23.2715,251.07753,235.403,15.459,15.4606,31.6281,31.6242,1023.2948,1023.2914,4.516,15.4597,15.4613,3.961086,3.960781,2.8834,2.1086,0.2881,0.017144,4.481140469370678,40.51383333333333,-70.4465
AR77,027,4,2023-10-15 11:33:49+00:00,23.2746,23.2715,251.07429,235.662,15.4597,15.4607,31.628,31.6243,1023.2951,1023.292,4.643,15.4604,15.4614,3.961136,3.960813,2.8868,2.4197,0.2708,0.017343,4.607158722264551,40.51383333333333,-70.4465
AR77,028,1,2023-10-15 12:56:19+00:00,23.4629,23.4643,252.42271,222.202,15.1334,15.1355,31.7809,31.7834,1023.6326,1023.6341,38.378,15.1391,15.1412,3.950609,3.95107,2.7197,1.6703,0.2659,0.10683,38.07862820332902,40.514,-70.66666666666667
AR77,028,2,2023-10-15 12:58:01+00:00,23.2964,23.2932,252.45115,240.633,15.1984,15.2003,31.5828,31.5791,1023.393,1023.3898,21.834,15.2016,15.2035,3.933436,3.933194,2.9229,1.8317,0.2303,0.11515,21.66455050529763,40.514,-70.66666666666667
AR77,028,3,2023-10-15 12:59:15+00:00,23.2979,23.2948,252.46736,241.496,15.1964,15.1977,31.5842,31.5805,1023.3422,1023.3391,10.017,15.1979,15.1992,3.932774,3.93247,2.9364,1.8737,0.2314,0.11687,9.939544832356267,40.514,-70.66666666666667
AR77,028,4,2023-10-15 12:59:27+00:00,23.2976,23.2942,252.46697,242.341,15.1966,15.1985,31.5838,31.58,1023.3438,1023.3404,10.446,15.1981,15.2001,3.93277,3.932513,2.9421,1.9518,0.2436,0.11367,10.365216859639407,40.514,-70.66666666666667
AR77,029,1,2023-10-15 14:25:35+00:00,23.7321,23.7341,250.1007,226.177,15.4455,15.4421,32.2188,32.2205,1023.9258,1023.9278,43.877,15.4521,15.4487,4.028335,4.028211,2.785,0.4991,0.156,0.20009,43.53415165144331,40.51416666666667,-70.88466666666666
AR77,029,2,2023-10-15 14:27:45+00:00,23.3688,23.3665,251.33704,231.515,15.3711,15.3726,31.7254,31.7228,1023.4633,1023.461,21.394,15.3743,15.3758,3.964978,3.964832,2.842,1.4688,0.2335,0.18375,21.22798758873703,40.51416666666667,-70.88466666666666
AR77,029,3,2023-10-15 14:29:22+00:00,23.3311,23.3283,251.38723,235.732,15.3792,15.3806,31.6787,31.6755,1023.3657,1023.3629,7.815,15.3803,15.3817,3.95973,3.959493,2.8847,1.6306,0.2373,0.19312,7.754612814252,40.51416666666667,-70.88466666666666
AR77,029,4,2023-10-15 14:29:38+00:00,23.3299,23.3265,251.3884,235.351,15.3795,15.3811,31.6772,31.6733,1023.3642,1023.3608,7.759,15.3806,15.3823,3.959581,3.959292,2.8817,1.7451,0.2467,0.20112,7.69904657690241,40.51416666666667,-70.88466666666666
AR77,030,1,2023-10-15 16:02:33+00:00,23.7151,23.712,249.74761,191.969,15.517,15.5238,32.2171,32.2149,1023.9157,1023.9125,45.456,15.5238,15.5306,4.034798,4.035182,2.4471,0.16,0.1431,0.79188,45.100646436270104,40.51283333333333,-71.1055
AR77,030,2,2023-10-15 16:04:40+00:00,23.4687,23.4661,247.25912,228.354,16.0822,16.0839,32.0598,32.0569,1023.5652,1023.5626,21.912,16.0856,16.0873,4.067617,4.067441,2.8414,1.0637,0.237,0.72004,21.74194336171716,40.51283333333333,-71.1055
AR77,030,3,2023-10-15 16:06:00+00:00,23.4689,23.4661,247.27165,231.032,16.0816,16.0829,32.0598,32.0565,1023.5099,1023.5071,9.312,16.083,16.0843,4.066861,4.066607,2.8835,1.0867,0.3154,0.68224,9.240012937058712,40.51283333333333,-71.1055
AR77,030,4,2023-10-15 16:06:07+00:00,23.4688,23.4659,247.27066,231.123,16.0819,16.0831,32.0598,32.0564,1023.5066,1023.5037,8.585,16.0832,16.0845,4.066848,4.066573,2.8658,1.0897,0.2972,0.68264,8.518648082393003,40.51283333333333,-71.1055
AR77,031,1,2023-10-15 17:32:24+00:00,23.6657,23.6635,241.56603,220.39,17.0817,17.0809,32.6153,32.6122,1023.8438,1023.8416,40.647,17.0883,17.0875,4.225275,4.224848,2.8093,0.5868,0.1546,1.4778,40.329709844618435,40.51316666666666,-71.32366666666667
AR77,031,2,2023-10-15 17:34:44+00:00,23.4924,23.4892,248.94718,236.192,15.7591,15.7579,31.9969,31.9923,1023.5789,1023.5756,19.598,15.7621,15.7609,4.030754,4.030123,2.9125,1.7369,0.2553,1.5172,19.44601059317431,40.51316666666666,-71.32366666666667
AR77,031,3,2023-10-15 17:36:17+00:00,23.4887,23.4863,248.90665,236.263,15.7697,15.7711,31.9951,31.9924,1023.5256,1023.5232,8.362,15.771,15.7724,4.030892,4.030719,2.9206,1.636,0.2555,1.5434,8.297375845109615,40.51316666666666,-71.32366666666667
